Geneid	SRR26327154
220296	0
641654	0
80071	14
219855	26
219854	10
103695364	0
63876	0
9638	180
403312	1
9538	525
3703	567
1111	271
56	8
160065	0
399967	0
100169851	0
399968	0
219844	46
83480	36
29118	0
338667	0
50937	0
105369591	0
84881	138
79607	61
6734	3328
55572	213
114609	121
28960	118
399972	8
6484	162
84623	37
101929427	0
100874251	0
100422918	0
283165	0
101929473	0
101929497	0
2113	8828
102466104	0
101929517	1
2313	507
100507392	96
3758	9
3762	2
219833	2
63970	1
9743	54
8538	1
101929557	2
120224	50
4798	1353
56980	428
440072	28
334	3473
6768	278
29068	1132
11095	0
170689	0
102466873	0
283171	0
100507431	20
103611081	203
399979	1221
50863	0
101929653	0
101929637	0
100874281	0
4978	0
646522	0
219938	0
283174	14
100616119	0
22997	71
100128239	4
83700	288
23310	354
112936	816
29087	188
27034	199
112937	16
89944	24
27087	8
283177	0
100288778	0
677784	0
440073	109
574538	0
6539	15
101929384	0
6540	8
102723544	2
5927	4435
84318	58
283358	3
4815	47
100049716	55
65125	4944
5893	114
23085	508
100292680	1
81029	0
144699	256
100500816	0
79602	520
93589	63
654429	2
100271702	1
196513	85
775	33
100874369	0
100874234	0
100874370	0
100874235	5
100652846	1
283440	9
2288	148
55846	213
83714	119
100507424	27
101929469	37
2305	35
83695	235
7289	117
7004	0
10867	12
56341	1
100129223	0
84766	625
57097	315
103752584	0
894	2160
57103	210
8074	0
2251	0
57102	119
10635	3
8798	43
10566	6
4704	386
101929549	7
26290	15
3742	6
3736	0
3741	0
101929584	0
4908	0
57101	3
7450	8
928	36
55200	188
7132	1078
6337	31
4055	195
678655	59
939	216
55080	454
6843	536
51258	56
9918	279
692148	4358
2597	4982
25900	185
4839	1099
1108	7019
677780	0
57121	117
84519	37
51147	234
171017	1216
196500	27
50813	106
8079	1216
5763	42
3902	48
920	607
27239	17
10536	7
2784	10
83461	10
8078	303
7167	420
84727	58
283345	4
171220	11
10233	62
2026	300
1822	722
113246	925
100147744	0
5777	1534
406985	4
406933	0
11331	1366
677777	1049
10436	178
10162	434
716	30
715	83
51279	123
283314	134
83758	86
9746	345
5830	252
341392	0
283316	4
9332	81
339	0
9573	0
359787	0
170482	14
360030	0
79923	3
144195	2
6515	3171
55810	1540
719	1728
25977	1469
50856	89
642559	23
440077	0
440078	11
55138	1
653113	0
101927905	2
389634	9
93978	2
338339	184
26253	847
57379	0
8076	4
57494	106
144568	8
1911	72
4074	478
10219	137
253128	43
144571	68
2	307
5858	136
3	6
100422872	1
100499405	67
642846	47
101930452	2
101928030	0
728715	5
105369647	0
440081	125
105376678	1
408186	1
3820	1185
374443	839
105369728	1
29121	1297
160365	54
969	2490
51348	44
9976	856
100431172	1
387836	0
100506159	0
160364	82
51266	18
387837	8
102724020	0
283420	0
51267	0
64581	687
4973	77
120939	9
23710	2226
3824	312
101928100	52
22914	23
100528032	12
8302	38
3823	14
3822	6
3821	12
10748	21
55110	51
55359	0
8531	338
105369660	2
101928162	0
50837	0
50836	0
50835	0
50839	0
11272	0
100533464	0
5554	0
50838	0
5555	0
50840	0
259296	0
259295	0
259294	0
259290	0
259292	0
259289	0
259293	0
100129361	0
353164	0
5544	0
5545	0
5542	0
653247	0
338817	5
2120	2300
79370	1
100506248	55
103504734	1
4040	40
54682	25
503693	1
118426	280
80824	1686
1389	198
2842	48
1027	2405
81575	31
693198	0
51202	841
387841	10
9052	1
693199	0
55507	0
50865	33
100506314	2
93164	34
57613	36
83445	4
2012	22
283422	0
2904	0
55729	2650
79887	289
101928290	0
2984	0
105369669	74
121504	743
55766	73
144608	73
51729	2013
440087	10
420	2
4256	30
121506	250
397	3338
5149	0
101928340	0
85004	0
100873980	0
5800	74
2059	11
11171	1399
51071	28
729025	0
4257	1
55885	0
102724196	0
728622	9
100616279	0
79785	0
5288	0
89869	0
93661	0
54477	39
121536	684
100506393	0
5139	7
53919	0
28234	0
338821	0
10599	0
6579	0
3375	0
79912	304
5965	276
51026	301
80763	3
2998	2
3945	3511
3764	0
10060	0
55907	106
6489	28
9847	454
55500	427
101928441	0
6660	51
100126320	0
101928471	0
144360	0
586	59
102724371	1
196415	0
645177	0
4033	969
55259	6
144363	138
3845	1420
160492	0
100422897	0
100506451	0
11228	3
79365	19
8082	0
3709	1219
55726	227
26127	556
51768	91
9412	284
728858	11
23012	238
56938	28
101928646	0
341346	0
8496	13
387849	0
60488	339
100287284	4
57542	78
5744	0
55297	400
55711	152
100506606	54
51290	219
101055625	4
341350	0
83857	0
10526	449
65981	128
100287314	0
441631	0
100506660	0
1663	476
144203	0
58516	0
79857	0
160518	182
100874249	3
254013	33
196394	418
440093	264
55196	5143
636	42
121512	143
10059	609
51067	193
5318	1
341359	0
84920	88
105369729	0
144245	73
144402	13
55605	33
225	64
283461	1
114134	11
120892	812
283463	0
1272	0
29951	0
283464	95
10138	671
85437	282
102467003	13
51535	787
144165	26
101927058	0
80070	0
83448	144
51135	355
5756	223
84216	25
4753	3474
440097	0
83956	0
51054	6
196527	408
400027	116
196528	2527
9169	4438
105369970	52
81539	10640
54407	2436
100288798	19
55089	0
347902	296
91523	321
100616486	0
100233209	418
100616478	0
79657	148
8909	10
10411	28
55652	187
51564	2071
7421	410
79022	77
1280	50
29843	844
5213	272
102466657	8
140461	790
387856	17
121275	21
341567	3
121274	418
121273	0
23519	3
341568	0
3906	0
54934	914
677815	8
100302221	0
677793	7
677794	1
904	2817
255411	0
112	3
100616262	0
100506125	0
784	36
9416	784
27289	401
85478	72
51303	492
377	1597
7480	57
7471	37
23109	15
5571	243
8085	9601
121268	167
50846	17
55716	1964
10376	477
7846	905
84790	97
101927267	0
5630	0
10024	0
338761	0
79962	1
65244	216
100335030	14
23416	54
10445	378
84070	26
25766	38
91010	474
7009	4632
57701	768
100286844	9
144233	68
23017	0
283332	0
101927292	0
359	2
101927318	0
362	0
363	0
102723963	0
29127	33
41	16
6602	901
2819	8
84987	183
91012	484
51474	41
100302220	0
121006	2
113251	327
57609	1850
466	126
283471	0
25840	166
613227	4
4891	1061
25875	355
81566	220
7024	142
5463	276
9802	5979
57228	94
51411	455
1990	1
11226	186
9498	15
6334	6
401720	12
105369971	0
341405	12
94	7
91	428
160622	686
3164	148
60673	94
26628	0
144501	0
283403	0
283404	0
3855	1
3892	0
3887	0
3889	0
3891	0
3890	0
3888	0
9119	0
3854	0
286887	0
3853	0
3852	0
112802	0
121391	0
140807	10
319101	17
100127967	20
3849	0
3848	0
374454	0
51350	0
3850	0
3851	0
338785	0
196374	0
3856	3
3875	9
1975	5794
283335	20
23371	121
102466193	6
84926	168
3489	1
8435	6
51380	205
283337	1199
3695	923
5916	347
84975	261
9700	113
5204	2724
60314	179
8086	57
121340	9
6667	4600
269	0
54458	492
5094	9343
102157401	73
7786	534
6895	111
8620	9
11016	259
100652999	3
517	863
57658	473
102216268	0
100874366	0
3229	0
3228	0
100124700	0
3227	0
100874365	0
3226	0
406973	0
100874364	0
100874363	0
3225	0
3224	0
3223	0
3221	19
3222	0
693200	0
440101	0
100240735	10
100240734	0
400043	1
23583	27
23468	1368
100616400	0
3178	2428
4778	61
22818	298
442892	0
53831	957
102724050	56
25946	739
3678	5045
121355	0
3071	2847
5153	509
5502	17
644076	0
90070	0
117159	0
118430	0
9840	1705
58158	6
441639	0
121364	0
254783	0
283365	0
390321	0
254786	0
390323	0
403282	0
390326	0
341416	0
390327	0
403284	0
341418	0
121129	0
121130	3
196410	0
3679	56
100528022	9
2647	110
5959	12
967	1565
10220	157
84324	384
29095	111
85406	518
440104	105
4327	2
84305	108
102724112	35
1606	2680
6490	86
1017	225
5869	601
6821	71
64375	192
6231	59
2065	10
5036	889
6171	308
84872	94
23344	719
140465	48
4637	1734
6601	1840
100189152	7
10193	674
79035	73
283375	28
283373	1284
93058	51
1431	1636
10330	113
9924	316
51561	201
6773	1897
319	16
8914	18
4284	3
283377	54
27165	67
5939	488
11176	13364
506	3142
692090	3
26789	5
10728	973
4666	4845
5557	45
8630	0
121214	0
8608	31
11318	16
9880	512
6866	0
4640	18
23306	604
4665	284
6778	2776
4035	4441
100302201	0
11247	14
6472	274
56901	21
246329	12
22864	702
3626	9
83729	9
2735	125
64333	1298
4141	2572
102465454	1
1649	1887
693201	38
114785	966
10540	653
3798	0
79837	306
196403	224
115557	2
101927583	0
65012	0
2583	2
10956	1617
116986	378
100130776	15
6302	136
1019	113
102466729	3
92979	379
1594	14
4234	16
25895	6
10102	167
10677	119
10106	3771
407016	3
100506844	14
91419	0
105369972	0
101927653	0
100506869	0
121227	0
9194	241
338811	9
9958	2917
102465133	0
23041	1084
283416	98
406891	24
57460	6
552	3
283417	4
10329	44
104169670	13
57522	9
144577	120
115749	0
11260	829
29110	687
283349	1631
100500856	0
693129	0
2799	1392
23329	120
400046	0
11197	0
23592	1491
253827	4
100507065	0
105369187	0
204010	0
8091	0
100129940	4
102464827	0
84298	87
103625681	8
51643	197
11213	1024
102465249	0
92797	1287
23426	114
102724421	0
55832	1892
100507175	0
8445	2931
101927901	0
101927922	0
100885789	18
3458	35
55801	0
50616	1
56890	331
100507195	4
5908	743
100379132	170
100507250	17
57122	545
55508	81
100130075	9
4193	1386
1368	73
11052	1384
100302182	0
4069	3436
8089	178
10818	891
100500903	0
100500868	0
10576	1103
376132	0
144453	5
101928002	0
117177	143
196446	0
101928062	140
4848	1557
27345	54
5787	4
5801	0
7103	0
8549	0
105369834	0
196441	2940
83591	41
55266	106
23011	1522
64786	1649
729633	220
121278	0
283392	0
29953	0
101928137	0
100507377	0
552889	1952
3747	0
84698	3
256710	0
144321	0
11010	198
11103	502
22822	218
4673	2613
79738	44
114882	2754
23390	541
1466	22
144455	1
89795	5
6857	1
100302136	0
5074	85
4659	1318
283310	0
105369868	0
105378254	0
374462	0
4618	0
4617	0
101928420	0
8825	36
693202	0
693203	0
105369869	1
79611	0
100616133	0
8499	0
102724663	0
101928449	0
29080	512
84190	141
160335	21
55117	0
144448	0
84125	0
8092	0
9182	0
4922	0
25834	0
400058	24
160419	0
91298	103
80184	261
160418	196
4254	0
728084	1
1848	175
105369889	19
282809	123
8693	25
100528030	3
102724782	8
490	2512
338758	234
439916	0
196477	0
1833	0
11081	0
4060	0
1634	0
256021	209
694	9525
101930023	2
574016	0
574028	0
338809	4
440107	5
8411	162
643339	0
102724933	0
11163	312
7334	667
28977	194
144481	4
8835	16
8738	28
101928731	9
10154	1508
51134	208
144486	8
100847031	0
57458	702
102465834	0
105369914	30
574449	0
160313	0
55967	131
7181	278
55785	134
55591	414
442903	0
100500802	0
10988	482
84101	22
100132594	0
59277	0
6636	118
120935	14
144193	1
3034	118
4048	835
100189239	0
2004	799
5128	1574
144535	9
121441	648
196475	0
100302289	0
406926	0
643711	0
100873757	0
100616287	0
100422924	0
121456	2
643770	6
100189207	2
100189171	1
100128191	71
7112	1432
5250	2853
677832	6
121457	49
317	635
56899	0
101928937	0
196472	0
23074	1251
55592	265
100302217	0
64431	174
120863	12
55681	1145
246213	0
9971	0
283431	19
121601	0
160728	0
27340	421
400	245
121599	0
4604	0
56994	236
50511	4
79158	1312
101929005	23
55332	324
51019	169
79023	66
55010	22
5367	0
3479	0
283432	0
5053	0
429	0
374470	39
101929058	0
101929084	0
55576	0
51559	94
253724	21
7184	3681
100500842	0
728568	79
6996	302
83468	13
29915	341
4801	106
7296	1027
493861	60
50515	966
100500843	1
84102	24
121053	26
160428	2
414300	2
23325	1088
55198	1671
387882	151
101929110	0
9891	1
10970	1474
255394	2371
55703	25
100287944	0
5992	2
100505978	1
55188	72
90488	230
80298	96
1407	936
121551	1327
11137	404
11108	1346
101929162	43
121549	0
728739	0
9671	0
1240	3
102723562	0
11153	254
9733	1363
23479	1737
338773	33
6404	833
100616240	8
23603	998
54434	1836
693204	0
1610	0
55530	0
84749	675
100131733	48
121642	22
7374	48
32	138
121643	0
101928138	0
283446	23
83892	564
89910	282
326625	59
4598	68
84915	26
84983	4
59341	9
100616454	0
51228	772
84260	167
9815	1642
88455	3175
400073	87
28981	20
488	3707
51434	310
10094	844
51184	91
29902	62
51699	333
144715	27
160760	2991
79600	26
84329	188
5501	1189
160762	0
4633	0
100131138	0
23316	12
102465455	0
144717	27
10019	6378
6311	234
8315	887
80724	207
217	228
102465456	0
51275	414
8550	932
89894	36
8759	43
10961	756
80018	660
100500889	7
10906	1112
283450	2460
102465519	0
6128	1586
5781	1362
100302227	0
22895	39
4938	104
4940	328
4939	1247
1840	85
8437	14
387885	21
79039	555
102466222	0
84934	62
115811	23
53373	572
102465457	6
80024	620
196463	175
10993	16
113675	0
64211	0
104355219	0
100506465	1
9904	779
6910	0
105369997	0
255480	0
6926	0
23389	8893
693205	3
100616309	0
100287569	122
643246	242
79794	349
84900	11
8739	6
26259	84
100506551	10
54997	64
101928244	4
23014	985
4842	1
283455	2
5985	121
55884	349
54621	1
5037	672
51347	612
64426	922
84530	0
26353	0
144742	0
160777	0
387890	0
5564	452
11113	11
100302274	0
92558	691
11021	918
10985	5282
100616179	0
6175	6458
100506649	30
5829	2984
26834	324
23409	99
26835	0
5319	5
4440	0
1337	226
51499	175
283459	622
8683	523
8655	54
100506668	8
84274	34
9921	4503
51367	73
9478	0
9761	747
84747	594
100616329	0
35	54
121665	717
283460	1
6927	43
64897	284
8638	3331
5027	104
5025	454
10645	2182
51433	729
80196	465
84678	2787
102465665	3
84876	861
283385	187
144404	416
54509	201
338799	211
23067	4573
3242	38
5715	250
144406	58
605	267
22877	2641
254050	5
386653	2
79369	84
56616	394
101593348	13
65082	270
6249	1722
100507066	22
55596	816
65117	1729
9735	311
338442	1764
8843	1756
27198	0
8562	285
84660	53
9026	3270
79720	1961
23457	13
79676	108
51329	399
57605	513
100422931	2
100507091	1
10198	513
91574	530
8099	91
55206	2152
100293704	77
102466877	0
387893	366
196383	624
11066	82
353116	31
100500909	0
101927415	17
10959	1906
57696	326
1967	394
2967	143
79867	63
23545	560
196385	7
80212	22
144348	332
100533183	0
144347	0
105370045	1
9612	2344
102466204	2
949	22
7316	13595
100847004	2
100189232	0
100189343	0
100009606	0
100189347	13
100189339	11
57647	666
140707	10
102659353	8
65985	127
114795	0
400084	0
101927464	0
105370059	0
100128554	0
100996671	0
387895	2
100507206	4
440117	0
101927592	0
101927616	0
101927637	0
400087	0
104472718	0
100862680	0
100996679	0
101927694	0
100616298	0
92293	0
100500817	0
121260	1427
144423	597
121256	10
283352	0
101927735	0
100190940	0
440119	0
11211	0
9271	0
23504	0
2054	67
5901	808
283383	5
116437	0
338797	0
100996701	0
6433	1430
4326	18
8408	2196
80324	98
57634	2115
677829	4
347918	57
317781	440
79050	64
50614	8
100130238	0
101928416	0
100129528	3
57666	1039
100996573	281
102465975	0
100507055	10
22953	14
5426	389
5827	14
192111	318
23141	2133
2802	1220
55743	982
101928530	5
100289635	37
7574	575
101928597	0
7637	181
7699	80
101060200	59
7556	91
10795	165
647589	1
26080	0
100874164	0
284232	0
100873763	0
100873777	0
100652856	0
105370098	0
105377819	0
348021	0
100873761	0
7278	0
101928697	0
100101938	0
100287114	0
93492	0
54737	741
55269	1041
9205	524
7750	2277
104355137	0
2700	0
2706	2
10804	8
51084	99
100616304	0
8100	139
53342	2
221143	7
64328	1363
101930748	0
26524	667
10284	523
221150	13
78988	120
103689843	0
101928764	0
650794	6
100652865	5
253832	1875
221154	184
100873767	0
2254	9
100874182	0
100506622	6
646201	0
6445	0
100873766	0
26278	326
100506680	0
100506697	0
55504	0
4285	48
542767	0
387911	0
400110	2
221178	4133
100313842	4
100874231	57
338872	0
143	1705
105370295	1
101927375	1
374491	0
479	0
56163	3
55835	63
646405	0
5042	703
219287	0
101928922	0
102723318	0
9107	1367
9818	997
51761	20
100873778	0
387914	3
6049	791
1024	107
10810	0
2835	0
219333	602
100874070	32
100874071	4
102723332	1
6144	206
26771	21
619499	39
387496	3
2971	904
219402	123
100873768	0
222484	153
51082	918
219409	0
100861550	0
3651	0
432369	40
1045	0
646625	0
2322	30
255967	2056
100288730	3
100873781	15
2321	8
51371	561
283537	111
100873762	0
23281	46
100874107	1
6541	1095
5412	557
100874059	0
100861573	0
440131	1
84056	32
100873769	0
100188949	18
103724387	2
3146	908
10208	1181
100189036	2
241	1374
100874158	4
440132	0
100507064	0
84935	0
122046	0
10808	360
145173	106
122042	3
196549	0
100507099	3
10129	281
646799	1
675	217
90634	331
10443	1112
100462953	58
116828	337
23047	857
100874167	0
101927403	0
9365	1
90627	5
100874241	0
5983	81
100874179	0
26960	10
4081	0
9201	0
100526761	0
54937	0
728591	0
100873774	0
23111	701
100507135	0
8900	1
400120	0
4093	13
5994	95
29880	212
11340	203
55578	545
122011	9
103695431	0
400121	0
10631	0
7223	0
100874188	0
51569	1091
101929121	0
100874147	0
341640	0
100873764	0
161003	0
80209	1066
387921	69
10186	0
105370296	0
57511	96
100422940	5
105370172	0
100874127	3
400123	5
646982	7
2308	1816
100313896	0
10240	87
10166	81
100616668	21
693206	0
283507	7
1997	5922
100189333	3
11193	116
100422878	0
89890	106
101929140	5
84078	108
9617	161
79612	895
100873765	11
100506759	0
28984	486
23078	411
100847026	2
100507240	2
160851	108
11215	1284
8600	8
144809	0
103689845	0
104355147	5
94240	422
29103	171
100874159	6
55068	0
100874130	0
160857	4
144811	28
121838	0
101929212	1
79024	0
100874377	0
102465876	0
105370297	0
387923	0
400128	0
8848	519
641467	15
144817	0
100189030	10
26747	78
55425	161
101929259	0
2963	188
100873773	2
386618	33
7178	39432
677814	0
100190939	38
253512	269
100874259	4
83548	993
220081	0
103752581	0
220082	0
283514	77
23091	563
100509894	0
1361	1
3936	11202
220416	1
100861554	11
80183	646
100873772	0
101929344	0
23143	813
2098	209
3356	1
100874082	0
100861549	23
8803	163
101929410	1
55270	84
29079	446
100873965	19
9445	4650
100862704	17
5925	384
10161	172
1102	88
100129597	0
57105	12
22862	960
2862	0
81602	152
81617	47
83852	473
51131	970
55213	329
115761	84
84650	39
3839	763
220429	12
57213	15
8847	64
100500908	2
10206	549
283518	16
406950	1
406948	1
10301	105
145165	111
103689915	0
220107	4
100874074	0
100874255	24
79621	377
2974	0
647166	0
220108	4
647174	16
100847003	0
26512	2041
100507398	45
100616423	0
115825	803
79758	275
283521	115
83446	1
540	20
440138	72
9724	89
341676	2
101929657	0
4752	10
100887750	259
103191607	0
55901	27
51028	200
26586	339
220115	0
144983	284
10910	134
11061	7
100313778	0
5100	1
10562	13
102723875	0
100861552	0
100507428	0
100302187	0
100846996	0
122183	0
729233	0
729240	0
729246	0
729250	0
27253	1
101926897	0
81624	0
100874195	0
100874196	0
100874169	3
81550	144
101926930	0
100422973	0
64881	0
101926951	0
100874143	0
103752583	0
100874176	0
104355293	0
100874157	0
283491	0
100873780	0
102723968	0
101927016	0
100616302	0
100616205	0
5101	19
100874064	0
100874086	0
100874087	0
100874145	0
338862	0
103689913	0
57626	0
6315	0
100885781	0
1602	13
440145	65
79866	152
22894	1564
10464	276
100873779	0
688	237
100873770	0
100874155	0
11278	2059
100874151	0
338864	0
647288	6
9882	235
170622	452
7347	80
101927155	1
4008	80
729420	0
104326189	0
115207	139
690	2
730249	3
1203	106
26224	823
23077	3816
100874212	2
8796	0
104355296	0
100129307	0
122060	262
100500861	0
100505518	3
1910	1
101927176	0
100874175	0
100874222	0
5457	0
79596	251
100874126	0
64062	1945
100505538	21
100874208	0
54602	22
103724388	0
102724076	0
101927195	0
101515984	0
101927216	0
10253	12
103724386	0
100861546	0
100873771	0
114798	0
105370288	0
100874128	0
104355140	0
100874137	0
100873775	0
84189	0
642345	0
100616182	0
26050	0
101930749	0
100874168	0
100874172	0
100874139	0
100874187	0
693207	0
101927224	0
100873776	0
144776	0
101930747	0
100874150	0
407975	9
406952	0
406953	0
406979	0
406982	0
406980	0
407048	0
2262	0
100873970	0
100847092	0
100873969	0
104326053	0
10082	0
100873973	0
100873972	0
1638	49
100189251	0
23483	105
160897	117
101927248	0
11166	0
105376685	0
100507533	0
101927284	0
100861544	0
10257	103
9071	0
100874194	0
22873	0
5611	2510
55757	9
105370367	0
266722	0
100616137	0
100887754	0
27199	0
10150	1494
103625683	0
5911	277
3843	1182
10160	178
140432	0
100422881	0
8428	1589
6564	0
23348	1116
100874096	0
100873782	0
100861541	26
100289373	11
337867	551
2841	330
1880	1114
100131561	61
693208	20
102725509	12
9375	1067
104355149	1
171425	11
100422861	0
100874063	0
101927465	0
101927437	0
85416	0
7546	0
100861542	0
5095	42
100885777	1
87769	12
84899	58
105370368	0
100885778	0
100874161	0
259232	0
9358	0
2259	0
100616110	0
100616239	0
283480	0
100874081	0
283481	4
7174	3020
196541	22
643677	0
93081	23
79070	6
54841	27
100533467	0
2073	196
121952	8
6555	0
104326190	0
282706	0
267012	0
144920	0
728192	0
1948	5
55082	1378
283483	0
100874173	0
728215	0
100302286	0
100874375	0
3981	154
84945	408
10673	141
23026	12
100885782	0
104326054	0
101409253	0
8660	1856
104355146	0
1282	2
1284	20
102465872	1
100874203	4
55647	477
55739	542
79587	451
105376684	15
3621	151
105370362	0
283487	5
55608	901
104355135	0
101927802	0
8874	2695
100874226	0
101060553	1
121793	28
105370369	0
101928616	0
100505996	0
105378193	0
6656	0
101928698	0
101928730	0
104266956	0
122258	0
10426	390
400165	3
23250	700
105370374	17
100874205	19
105378192	9
23263	27
100289410	6
2155	2
2159	2
104413892	0
102724474	0
8858	8
55795	584
8451	467
102465874	0
3916	2115
79774	146
100874068	2
101928841	9
113622	7
55208	175
55002	390
7027	319
496	2
6011	0
105377805	0
100130386	0
348013	6
650669	12
2621	61
100506394	0
643365	0
100861555	36
100507747	46
22821	3788
105377808	35
101929355	4
8881	153
100847035	4
100616227	0
65110	91
283489	329
104355150	5
440153	0
642426	0
641455	0
100508046	0
642477	0
414763	0
503639	0
101101776	0
404785	0
101929572	0
79334	0
441669	0
441670	0
390429	0
390431	0
79544	0
79317	0
81127	0
122740	0
390433	0
122742	0
390436	0
390437	0
390439	0
122748	0
390442	0
91875	95
57820	303
100113391	3
85495	49991
10038	117
7011	1202
123103	6
55644	339
328	690
90809	1162
4860	389
338879	0
390443	0
122651	0
254028	0
493901	0
7217	0
7207	4
7218	100
7237	1
100189151	30
100189419	0
100189286	36
341799	0
100189424	0
100189405	0
100009601	0
100009602	0
100189263	5
100189001	16
100189088	0
283	1
6038	5
10876	0
64184	0
6039	21
6035	1
6037	2
643332	0
6036	0
64745	451
101929718	11
29986	2
57447	89
102465428	0
122664	2
440163	1
84659	0
122665	0
55701	1008
51222	279
643382	18
390445	0
283624	1335
3183	5991
57096	17
11198	1253
57680	5522
692053	3
319103	3
84932	244
9878	1429
56339	634
6297	116
26533	0
28693	10
26534	0
28692	14
26686	0
28691	24
28690	25
28689	5
28688	8
6956	18
28686	0
28685	6
28678	0
28676	9
28674	20
28684	40
28683	52
28671	48
28673	7
28682	21
28670	23
28669	30
28677	14
28672	12
28680	25
28667	18
28666	14
28665	15
28664	19
28663	18
28662	6
28661	7
28660	10
28518	1
28659	3
28658	3
28657	6
28679	0
28655	7
28653	18
28652	11
28656	4
28648	1
28647	5
28646	4
28644	3
28643	7
28642	11
28641	0
28640	16
28517	53
28525	0
28524	0
28523	0
28522	2
28519	3
28521	0
28520	0
28526	257
28516	7
28694	0
28696	4
28697	0
28698	1
28699	1
28701	10
28702	8
28703	8
28705	7
28706	9
28707	5
28708	15
28709	9
28710	15
28711	11
28712	10
28713	20
28714	14
28715	4
28716	32
28717	19
28718	9
28719	24
28720	6
28721	20
28722	20
28723	35
28724	13
28725	25
28726	17
28727	26
28728	35
28729	12
28730	9
28731	22
28732	16
28733	6
28734	17
28735	10
28736	16
28737	20
28738	14
28739	29
28740	18
28741	8
28742	23
28743	33
28744	12
28745	10
28746	10
28747	15
28748	26
28749	15
28750	20
28751	21
28752	10
28753	8
28754	14
28755	1260
105370399	8
1603	204
63874	436
5018	1979
9056	496
122704	72
4323	66
26020	2288
161253	320
55147	1491
100505758	47
10419	112
101926933	0
100189243	0
54930	73
100616424	0
84962	3
60686	44
5693	129
122706	0
64403	21
105370705	0
22985	4857
55017	78
1053	11
23428	2
100507650	2
57594	28
90673	209
105378176	29
599	64
100529063	1
8106	179
51310	11
10278	0
64806	0
116173	12
4624	0
406990	0
4625	0
104564225	0
100126336	0
25983	581
79178	81
85446	73
8906	420
102724814	168
84502	3
10202	0
55449	45
10901	34
317749	98
728635	23
90668	16
9362	9
4901	54
5106	96
80344	1013
161247	28
5720	1509
51016	138
5721	376
102465801	0
55072	1094
10379	1564
9985	1360
79711	1290
10548	517
283629	152
29082	281
145553	34
100528064	0
4738	240
51292	655
26277	838
7051	51
5875	270
115817	103
161424	792
27141	42
56413	59
1241	360
196883	131
11035	128
4776	3
57523	12
23351	7134
643866	35
56948	208
101927045	16
1215	0
1511	3
2999	29
3002	143
29091	0
4857	1
101927062	0
102724890	0
101927081	0
100423019	0
100505967	0
100422830	0
103695363	0
2290	0
387978	0
5587	0
55632	377
23256	354
1690	2
100506071	1
29966	283
693209	3
11154	285
25831	3560
25938	53
101927124	1
112487	18
2856	0
80224	38
84837	0
394	801
101954275	0
101954278	0
9472	15
64067	0
112399	10
171546	19
55837	766
26865	0
26866	0
58533	571
1073	284
11177	2034
280655	1
6729	616
283635	166
101927178	8
55012	420
9692	286
5687	561
4792	18166
84684	0
253959	684
84312	13
101101773	0
100886964	0
102723418	0
51562	250
253970	0
7080	0
100506237	0
26257	0
5083	0
89874	0
100616280	0
100129794	0
145282	0
3169	0
319089	1
6751	0
161198	0
102723503	0
283547	5
10484	709
8487	85
122553	71
5411	1794
117153	2
4253	473
100288846	1
254170	957
644919	0
145581	0
84075	0
122525	45
101927418	4
54813	657
23116	588
55015	735
100113389	0
2287	213
57697	250
55320	620
100506412	0
140801	1
161357	0
100500919	0
100506433	0
6235	2711
6029	110176
122769	128
6166	470
4247	498
55172	167
5427	7
122773	26
23588	1063
9147	1040
378706	218950
382	1988
102464828	0
283551	120
100506499	37
196913	27
79609	356
6655	1803
79944	33
100616261	0
27109	77
8814	50
11183	754
51062	15
60485	134
51199	3820
145447	4
5836	179
114088	2
81542	158
283553	2
100874185	0
122786	10
145438	4
54331	5632
102723604	211
51637	501
22795	122
5729	49
5732	232
57544	224
283554	0
30001	554
5706	254
6815	449
64841	115
10979	11
80821	1339
101927620	15
100847076	0
652	0
1033	8
10175	188
2764	309
10668	158
23034	27
2643	538
100422984	4
11169	47
122809	575
93487	1363
3958	444
9787	0
55030	1253
22863	1302
387332	0
100129075	2
3895	1158
645683	15
645687	6
57161	562
54916	188
5015	0
100309464	0
10640	421
55745	478
122830	466
55195	1
341880	0
145407	8
55860	242
100189107	3
5684	526
379025	311
5926	1539
387990	8
26520	209
9786	231
51339	37
102723742	0
23002	78
64582	23
112849	19
51528	167
729665	1
6252	13
100847088	0
341883	3
64430	315
51635	271
5494	1924
317761	0
4990	0
105378189	0
104548971	0
6495	0
51804	0
4331	57
57570	32
145389	43
161291	36
5583	3504
101927780	147
400221	25
100750246	5
3091	8751
100750247	17
6617	119
83851	1
646113	0
101954204	0
27133	0
57381	1
122876	0
5529	718
112840	238
81537	179
23224	5758
100313830	0
2100	91
441687	5
4522	161
7597	632
9495	115
22890	1285
102723809	48
3306	68
145376	0
26030	412
6710	51
102465841	0
100529261	4
91612	301
2877	70
376267	364
2342	2
4149	1720
100616490	4
100506321	108
100128233	0
100616176	0
645431	15
2530	127
693210	0
101927878	0
440184	1
10243	51
161142	11
64398	493
51382	391
1965	481
26499	9
100847064	0
161145	195
57475	73
5283	287
384	81
10490	183
51109	340
145226	39
23503	1413
5890	92
100996664	69
677	4180
105370548	29
87	938
161159	5
8816	1967
55218	111
57452	6
2079	394
55334	871
105370551	8
400224	17
56936	0
9766	3630
100289511	197
6430	4398
6554	69
