Geneid	SRR26327157
84879	141
10487	4493
5538	1870
6018	542
127391	1
10269	116
1298	73
64744	3743
65243	14
339559	25
64789	30
127396	20
9783	36
100130557	65
4802	319
407034	3
407031	0
9132	12
163732	226
1503	256
100507178	101
200172	51
22955	156
100132074	30
1907	0
59269	547
2981	0
2980	0
22887	598
284716	6
84217	8
79717	181
728621	30
10465	102
4904	990
149461	3
64175	220
79078	56
100129924	22
374969	61
114625	113
51058	15
339539	0
6513	521
440584	8
105378684	15
440585	0
10969	85
102465439	0
149465	2
128218	2
149466	0
7075	7
4352	73
991	19
64834	306
102466723	2
112950	93
23334	1244
102465440	1
81888	8
5792	18
9682	426
100132774	14
6487	104
101929592	2
102464830	4
9048	11
9670	140
1802	100
533	1639
8704	13
149473	13
6536	0
128209	0
105378952	0
55929	289
79033	195
100874278	11
55182	600
100847089	0
79639	5
339541	188
26828	68
26830	0
11004	22
6202	5416
26811	36
94161	15
94162	4
94163	2
266675	30
1263	5490
343521	986
149478	965
8643	56
8891	57
79654	300
7389	175
57643	11
400752	14
84842	28
4595	175
114034	261
10420	287
126661	64
25974	28
5052	197
10327	337
4678	252
149483	125
60313	943
728963	24
51249	78
3652	59
23139	189
8503	15
101929626	0
10103	5
55624	155
541468	1
8438	32
10489	253
7388	175
387338	168
2166	161
729041	7
101929651	4
127343	0
100507423	23
148930	0
8569	658
148932	237
64756	109
374973	8
100130197	13
9813	1268
1580	0
163720	0
1579	0
260293	0
199974	2
284541	0
100874253	14
10158	31
6886	212
6491	32
51727	519
102724077	4
2301	0
84793	37
2306	10
388630	0
391037	0
200010	11
54558	33
84871	0
79656	40
101929721	0
100874313	0
1996	0
63950	2
11124	313
1031	63
100616189	0
102466656	0
284546	0
26994	743
22996	45
102724097	0
2060	999
114883	382
4898	1205
100313892	0
5865	3
51060	362
112970	0
104355143	11
91408	143
9372	52
200014	747
4998	34
84950	395
23318	611
105378722	1
2882	62
348378	126
65260	43
79699	558
440590	3
55268	284
6342	133
100616156	0
100616458	0
100616145	0
127435	6
6512	11
1376	146
54987	99
4116	142
100507564	12
7804	122
163742	0
63948	0
148979	0
105369175	0
55706	89
54432	206
1733	4
51668	42
115353	31
388633	0
9528	894
127428	129
100616315	0
200008	0
606495	36
51253	272
23648	123
619518	24
26027	13
338094	1
374977	0
100527960	2
7268	3
25973	8
55001	75
163747	7
1718	44
100126514	0
199964	2
7809	1
255738	0
23358	1488
100507634	35
100616272	0
8613	10
5563	0
199920	0
731	0
732	0
1600	2
101926890	0
115209	104
4070	22
114803	468
3725	6686
100131060	29
101926925	0
729467	0
55277	89
100616409	0
101926944	3
51361	30
1573	5
127795	0
101926964	0
100996570	0
4774	48
645030	1
414927	1
83941	58
10207	335
100422902	0
100422946	0
54596	9
163782	0
7398	229
85440	69
27329	1
84938	13
199899	0
100996301	0
27022	0
102464823	0
29929	49
23421	30
84455	36
79469	2
5236	230
4919	2
101927034	2
148581	0
57685	31
100616338	0
55225	65
3716	5420
101927084	1
105378775	75
100500854	9
406893	3
205	6
9829	16
54741	341
3953	18
5142	1041
101927139	0
84251	2
100422871	0
200132	0
10022	0
79819	41
57708	805
23169	199
400757	2
149233	12
3595	32
26135	533
1647	82
55970	0
100289178	15
9077	4
79971	357
100302279	0
6121	0
55635	1
101927220	0
57554	39
5301	0
55631	137
9295	1210
81573	285
11147	8
1491	18
101927244	0
5733	2
100132618	6
9406	551
406962	11
100852410	1
257194	6
100852409	0
101927295	0
127255	1
100526835	0
8790	19
51086	0
105378804	0
105378803	0
127254	0
101927320	0
1429	16
127253	43
431707	0
204962	14
34	63
1744	44
5876	178
692085	18
26805	25
26804	3
4438	22
127247	0
101927342	0
256435	29
81849	0
102466995	0
10026	77
26289	77
26009	251
23032	469
374986	136
374987	6
91624	64
8880	791
11080	40
54810	3
149047	0
5737	0
10964	68
10561	98
64123	0
101927412	4
23266	0
101927434	0
101927498	0
101927587	4
101927560	1
79739	6
5567	378
148418	0
391051	0
58511	0
80135	157
2787	208
100505741	47
1486	575
103695366	0
439927	0
117178	65
23566	0
255231	66
55283	4
126820	0
100616481	0
84144	55
148423	317
8915	645
646626	8
23576	3
3491	1
54680	103
255631	7
57489	141
102465842	0
9635	1
1179	0
22802	0
9629	0
105378828	16
51100	957
9403	712
9653	174
339524	4
101927844	0
105378832	0
8543	156
100505768	5
101927891	6
5586	761
2959	246
56267	108
494115	362
2635	157
2633	164
2634	1378
388646	0
115361	396
115362	728
729930	0
163351	4
400759	0
23507	248
84230	397
400761	33
55144	304
105378846	14
492303	0
284695	257
343472	0
84146	805
164045	2
8317	23
7049	476
676	0
253152	1
646817	19
284697	7
23285	20
388649	0
11146	45
79871	126
2672	149
7813	265
6125	2382
388650	130
6083	9
26782	8
22823	216
50999	806
343099	145
100131564	190
1810	610
54874	32
100126520	0
8412	41
100129046	3
100126348	3
100189133	3
30836	564
2730	85
24	0
9411	2
5825	86
2152	8
101928079	1
100616321	0
126969	0
1266	11
105378862	1
729970	0
199857	15
101928098	5
148534	2
100527978	1
101928118	0
25950	39
440594	0
100996635	0
102723661	0
101928241	0
58155	128
1806	1497
100873932	5
100873933	9
400765	0
100616452	0
406928	0
729987	0
51375	0
163404	1
100129620	0
9890	0
101928270	0
54873	0
391059	26
178	136
23443	164
64645	570
163786	52
54482	30
127495	10
1629	92
100506007	11
8634	138
693138	1
8556	503
54112	5
100128787	0
7412	0
2135	22
148867	348
51611	87
102606465	20
101928334	0
101928370	19
1901	429
104355286	0
118427	0
94236	0
1301	0
101928436	0
55599	236
280	70
648740	5
279	0
276	0
277	0
278	0
100129138	0
101928476	0
55170	55
22854	8
10451	614
102465839	1
100873946	8
29957	140
148545	0
653149	0
284611	205
113802	70
55119	563
163479	8
6814	367
254268	1
642864	0
29899	70
23155	202
22911	205
6884	115
56900	673
677766	9681
127003	12
57535	745
6301	481
1952	100
84722	38
343263	2
6272	973
5686	189
284612	3
127002	96
284613	334
57463	167
83873	30
2773	647
406974	8
2780	31
271	5795
2948	66
2946	27
2944	1
2949	0
2947	18
79574	0
1435	662
10768	497
85369	834
257	42
104355139	0
164153	0
388662	10
100873974	2
3749	75
440600	8
64783	950
9122	56
10542	351
101410535	0
84432	0
643160	0
440602	0
3744	0
3737	5
3738	1006
963	4019
55791	116
128338	171
10390	101
79961	552
1117	55
149620	0
27159	0
128344	2
441897	0
5016	66
79084	232
515	344
128346	305
57413	3
140	1
100129269	1
5906	753
55924	1141
100506343	18
101928718	5
11218	198
3752	6
100874295	0
100873995	0
643355	2
55917	17
100422976	1
7482	6
54879	429
829	1369
4343	548
389	405
333926	11
284467	0
100996702	0
6566	66
246182	23
100506392	32
100996251	7
9860	180
643441	0
260425	38
10745	195
54665	624
100287722	22
26191	297
440603	12
10717	218
64858	92
101928846	97
204851	4088
56944	12
148281	1
51592	718
10286	215
163259	27
270	0
4893	403
7812	3729
80143	193
6847	0
7252	0
10100	162
4803	0
81839	34
845	0
4808	0
101928995	2
101928977	20
55356	261
126868	15
476	2413
84852	53
101929023	2
965	142
100616384	0
3321	4
100302117	0
388667	0
914	202
5738	61
9398	218
101929099	6
8458	187
100126331	0
80263	11
79679	0
104355292	0
10905	576
100996263	1
54855	1009
54834	305
10885	96
200162	0
6913	2
10352	42
104472716	0
101929147	45
51179	0
100874270	0
3284	0
3283	0
128102	2
644242	1
90874	42
26227	17
3158	0
83998	1
343505	0
11085	0
4853	7085
9554	295
105378954	46
728841	137
767846	11
100996724	143
101929796	223
101060684	208
100189005	34
101954277	230
653505	1
728855	113
101954264	32
100189257	1
105369199	2
100996721	0
100126488	2
101929798	0
2210	28
100996318	14
337875	1
653820	5
653464	123
100873165	1
647121	49
101929815	0
100189261	0
101954269	0
26863	52
791227	0
105369140	0
388692	0
100189142	0
100189326	0
199882	0
100189356	0
100132417	1
100996713	0
554282	0
100996712	8
101060524	0
730262	0
101954267	26
100189323	2
284565	146
100189127	0
728945	0
105371215	0
1818	0
645166	0
647135	36
728833	4
101929805	1
102724235	19
103091866	45
645142	0
101954266	177
7214	9
100288142	16
100126510	0
101060254	0
101929780	4
653519	16
5174	4
11126	59
27246	115
10623	220
200035	60
10401	158
102466191	3
148741	3
8515	7
8799	142
114814	10
9939	349
128077	387
84265	131
284615	25
10628	18956
148738	0
100189384	0
100189064	2
100188991	0
100189198	2
101954276	43
101928979	1
100132406	81
388677	87
170688	0
105371242	0
102724558	0
100288805	0
105373468	39
149013	173
728989	4
100189334	0
101447996	30
644861	0
5565	146
171423	247
2330	54
9557	301
100289211	0
607	225
51205	82
2702	0
2703	0
51463	45
100034743	1
100189140	0
26864	40
100189193	0
200030	78
101927468	0
100189056	5
100189307	0
100189174	0
100188998	0
100847044	55
101954273	1
102466225	6
26860	4
100132057	49
101954272	18
388685	151
644591	0
25832	258
100996763	109
440672	0
9659	145
400818	54
653513	13
100996761	0
101060226	239
653598	0
57234	125
644634	0
100189228	0
102723955	1
100189059	1
440689	213
2209	34
101927767	9
653604	92
8370	14
105371405	1
126961	0
8337	6
337873	24
723790	57
333932	3
554313	0
8349	1221
8338	1290
317772	310
51027	32
9900	39
10262	368
10903	171
56957	58
105373477	1
11311	130
51177	1495
81611	305
23632	114
51107	1022
79630	5
148523	5
54460	270
9129	754
23248	550
80222	96
102465529	2
1893	7
100874054	3
54507	1417
105371437	92
100422997	0
574406	575
4170	21887
2029	1006
55204	54
84072	12
1520	10293
1513	116
405	448
9869	693
29956	993
8416	367
55793	1165
58497	216
149428	11
54964	107
56882	5915
10962	65
126626	143
10500	35
100534012	9
79626	59
388695	27
79005	27
29765	11
6944	112
8394	242
5710	506
57592	2019
5298	1191
5993	789
8991	2
5692	848
23126	1096
57530	5
7286	72
693139	0
81609	925
11189	0
284485	0
65005	211
51686	9
11022	55
339398	1
6097	23
100191040	7
100132111	23
284486	25
117145	126
6281	649
441908	1
6282	1751
100131107	0
126637	0
7062	0
126638	0
388697	2
2312	4
339400	0
388698	0
49860	0
254910	0
54544	0
353145	0
84648	0
353144	0
353143	0
353142	0
353141	0
353140	0
26239	0
353139	0
199834	0
100129271	0
448834	0
353137	0
353135	0
353134	0
353133	0
353132	0
353131	0
448835	0
4184	0
3713	0
163778	0
6698	0
6707	0
6699	0
6703	0
6700	0
6701	0
6704	0
6705	0
6702	0
6706	0
101928009	0
149018	0
574414	0
4014	0
114771	0
57115	0
6280	23215
6283	754
6279	18419
338324	0
645922	0
6278	0
6277	2725
6276	24
6275	3313
101928034	5
6274	2
6273	2
140576	0
57402	1
6284	29
6271	7
26097	423
23557	75
3608	644
100189015	7
4881	2
102466879	0
65123	0
11000	0
343052	0
105371448	0
57459	122
9909	2018
200186	1195
27173	321
102465441	3
148327	55
10899	854
5872	4
6232	314
91181	66
100847024	0
7170	4543
100126346	0
388701	1
25912	534
9898	1097
10456	163
89872	25
57198	997
3570	2950
126669	27
126668	9
55585	449
100874097	10
1141	42
103	7224
3782	0
10654	109
57326	2775
90780	384
101928120	29
6464	823
1163	3
100423020	1
80308	156
55891	0
51043	2313
127579	180
149095	38
100505666	12
8751	744
1945	42
1944	6
1942	10
55974	190
54344	79
200185	147
80128	26
4582	17
693235	4
7059	425
4580	305
2630	31
2629	7
10712	0
10067	0
1196	0
57657	0
5313	2
2224	251
284618	4
23623	117
55870	2049
693140	2
645682	25
645676	89
55154	34
55249	1093
7818	457
100129405	34
54856	717
23208	295
6016	1161
22889	389
677823	2
677771	6
339403	100
9181	2714
102465442	0
105371729	0
6746	1217
56893	155
28956	113
57111	6
92312	0
4000	804
64218	1845
9673	575
11243	192
100527963	2
632	3
79957	138
23381	1092
84283	104
112770	191
391104	0
7203	408
128229	2
57127	1
10485	9
407046	0
4209	3355
128239	13
164118	71
128240	136
54865	75
101928177	0
60484	3
63827	0
10763	0
1382	26
81875	491
51093	166
79590	66
3068	1244
5546	491
9047	208
4914	22
3645	2
375033	80
149499	3
9826	1173
768220	1
440695	2
2117	597
360155	3
83416	226
83417	0
115352	244
79368	116
115350	644
922	0
55243	0
646268	2
912	325
909	0
911	62
910	3
913	4
128360	0
391107	0
391109	0
343406	0
391112	0
128366	0
128367	0
128368	0
6708	1
81448	0
391114	1
128371	0
128372	0
81442	0
4332	2351
149628	110
3428	395
9447	35
100189166	0
57863	0
100131825	0
2532	0
2205	60
441911	0
26476	0
127385	0
325	0
1401	0
54935	88
343413	127
56833	27
284677	11
391123	12
25790	174
100422852	3
8407	7700
57549	512
89886	4
100505633	0
93183	74
3766	2
3765	94
93185	311
477	0
480	0
844	7
729867	48
8682	499
50717	985
5824	336
4807	3
1314	1722
474338	79
23385	900
57216	2
114836	158
8832	621
6504	119
962	1330
57823	134
4063	399
51744	223
55600	0
101928372	0
142683	0
50848	831
100131187	120
7391	915
257106	6084
81607	21
126823	15
5202	88
4817	182
9191	318
51506	275
27005	253
5498	382
8703	430
9507	12
4720	329
2207	1106
336	77
84134	288
100847090	4
9970	47
654790	16
4359	123
6391	127
257177	27
100189373	3
100189407	2
100189402	0
100188997	1
100189412	0
100189394	0
100189366	0
100189091	0
100189260	0
100189235	0
100189009	0
100189252	0
100189385	0
100189141	0
100189290	0
100189316	0
100189230	0
100189259	0
100189188	0
100189134	0
100189364	0
100189160	0
100189017	0
100189039	0
100189120	0
100189139	0
100189274	0
2212	3411
100189380	0
3310	484
100189018	2
100189011	28
100189126	5
2214	1316
9103	328
3311	377
100189003	2
2215	4276
2213	55
641311	21
84824	79
127943	5
11266	50
102724329	1
22926	717
25903	7
9722	1
100616386	0
693141	0
284680	1
400793	2
117157	77
127933	1001
6675	174
4921	7
51478	28
339512	0
5999	0
8490	11
101928404	3
83540	4
100422212	0
5087	47
100505795	0
4009	0
6258	0
400794	0
440699	0
4259	81
223	270
440700	2
54499	120
100147773	7
7371	68
100500832	0
149297	0
100126349	0
116123	0
57645	467
117143	86
387597	11
84944	5
10223	59
92235	0
101928484	0
5451	453
919	629
8804	331
92241	1916
100189211	0
100189019	0
9019	267
55811	40
25874	334
55827	129
100313835	0
23432	5
261726	120
375035	371
84832	179
9095	24
693142	0
100505918	0
101928565	0
6846	13
6375	2
1805	0
79100	0
101978719	0
101928596	6
481	23
29922	10
8548	121
57821	9
10560	39
2153	605
6403	154
6402	5560
6401	0
92342	25
55732	21
57147	99
22920	98
149281	0
100423010	0
100422839	0
284688	0
101928650	0
92344	85
5396	0
80133	3
2328	1
100302178	0
100847009	0
388714	1
2327	0
2326	0
2329	7
7151	1
23215	4171
4653	0
8674	89
51603	81
26052	115
100874284	1
100628315	6
406996	0
100422882	0
406977	0
102724541	4
92346	0
5279	103
51430	785
356	10
8995	0
7292	42
100506023	63
101928673	47
9588	490
284525	0
730159	0
339416	0
27252	139
91687	16
55157	100
100506046	24
60674	268
26769	0
26802	3
26774	7
26770	4
692198	3
26806	7
692197	3
692196	5
692195	1
619498	17
84614	213
462	1
149041	1534
102724601	6
9910	864
9293	24
101928696	4
27101	194
63931	70
63923	0
9674	659
7143	0
101928727	0
101928751	3
64326	925
677679	16
60676	3
460	0
574441	0
57795	0
102724661	0
101928778	0
89866	4
730102	21
100302401	0
9462	17
400797	0
84066	0
105373472	0
400798	12
100616328	0
55103	462
9068	54
9917	248
64222	339
27	273
6646	534
126859	26
7827	0
163589	0
148753	0
163590	780
26092	691
9857	1478
5768	1238
200058	101
89884	20
100527964	65
84320	152
100423032	0
148756	0
9213	267
57710	14
10228	269
3140	293
51278	3434
101928973	0
100287948	0
777	120
127665	0
400799	0
2752	7352
127670	6
388719	2
353299	2
6041	115
6004	7
284648	2
85397	5
80896	518
1660	1411
81626	0
3915	62
3918	0
23057	0
284649	24
9887	849
4688	5649
10092	972
23179	39
403314	8
23127	8
116461	77
102724846	0
81563	34
80267	386
116496	5856
101929069	0
6045	77
81627	203
54823	123
10625	2281
100288079	11
101929093	0
83872	2
10216	1
7175	1364
54953	156
10896	22
102724919	4
5132	0
5743	553
103752588	12
5321	38
104169671	2
101929766	0
339479	0
101929120	0
440704	0
64407	512
431704	0
5996	50
6003	0
100616345	246
5997	4412
102724954	19
51377	106
6738	338
51022	18
79577	437
100302163	0
8707	64
101929184	3
343450	0
100616363	0
3075	7
10878	0
3078	0
10877	0
3080	0
81494	0
2165	0
259266	12
360023	58
23418	2
163486	231
388722	1
56956	0
140609	424
127124	0
5788	6760
100131234	16
406955	2
406995	0
102800316	0
104266961	0
400800	0
2494	0
554279	0
23528	887
9928	12
83479	142
101929224	3
23271	31
2848	3
55765	0
23046	2947
779	0
647219	5
252839	109
91156	0
5317	0
7139	0
3898	0
7135	0
23612	0
1465	376
376693	24
89796	217
100873949	5
100847050	1
100302158	0
55705	486
102466724	1
149345	4
25802	1
10440	118
6051	719
102465443	0
1999	49
9283	96
127829	1013
5778	1029
148713	7
59352	38
29089	3
4660	999
127833	156
10765	930
100506696	3
641515	0
148709	24
5877	125
59349	202
51094	1496
51706	367
100506747	2
92703	419
8497	47
4656	0
134	1
4608	24
1116	1697
1118	47
100506775	89
730227	97
7832	6446
2331	1
5549	2
26254	0
493	1733
677843	4
84719	14
54900	134
9877	1393
100381270	817
6635	52
284573	0
9580	34
55224	37
101929441	5
5972	0
3814	0
127845	4
22874	7
127841	0
84919	9766
5287	473
100189122	11
100189425	4
4194	2925
10446	52
23114	10
6900	4
388730	10
5929	129
25778	440
9911	54
81788	2205
55220	2
284576	3
93273	0
101669762	2
105371697	0
442891	0
100189098	0
5129	41
284578	0
148808	43
2005	894
85414	41
64710	758
8934	321
254428	179
148811	14
284581	5
115019	0
103021296	0
103021295	0
338382	0
1510	0
440712	6
553	0
729533	5
23380	387
9641	369
102466202	0
83593	5170
1939	791
8444	8
9261	2859
3586	1
29949	1
50604	1
11009	88
9214	1080
5284	7
83953	0
79098	20
5208	303
55432	399
725	7
722	0
1604	2826
1380	65
1378	1562
1379	2
4179	1841
407026	33
407025	10
148696	1435
947	11
105372883	0
5362	153
642587	0
406988	0
57172	22
3914	219
100422894	0
50486	9022
3290	3
80342	1128
148304	21
3664	7
27042	136
255928	0
574036	0
56256	0
105373474	0
55733	29
3756	6
55758	388
7188	199
84791	20
343035	4
7779	212
4751	4
9926	1038
102723727	1
25896	48
51514	8
100131205	11
100422947	0
101929541	0
5525	1032
692157	18
55248	71
29937	70
101929565	0
467	174
149647	8
55509	35
25936	159
128387	86
149643	1
642946	8
28982	97
79805	6
90806	223
26750	162
100505832	0
100861504	0
5629	0
105372911	0
56950	98
5784	20
1063	34
3776	0
101929612	0
51133	42
7399	0
102723833	0
2104	0
55105	89
128153	0
103752555	0
100885798	0
101929631	0
51018	62
728463	1
7042	1
103611157	0
643723	2
127018	68
102723886	0
55532	0
2058	409
10380	44
55699	353
406997	1
406969	0
25782	457
100302234	0
677818	0
6791	70
4139	0
79762	22
54996	4
64757	148
101929730	1
100873924	1
105373280	23
3142	169
400804	0
11221	467
101929771	3
100189378	0
79802	1
9015	19
100506161	4
375056	704
64853	73
148362	481
400823	11
84976	16
7100	172
55061	32
164127	0
388743	4
824	2169
7159	813
105369195	12
441124	53
23219	191
8560	284
101927143	0
101927164	2
4931	113
100313769	3
29097	95
80232	3017
100616468	5
149111	32
127602	12
3930	1692
55740	9
6726	282
2052	237
9725	1636
10637	5
29920	278
102466270	2
7044	2
163859	691
3020	334
64746	247
83881	1
286826	7
142	672
375057	12
3707	2989
100506443	55
5664	46
56997	694
105379282	205
8476	13
339500	30
100130093	20
65094	62
116841	113
105373289	3
339501	0
7483	0
100847072	0
101060022	3
89780	0
100506571	3
375	2866
100500810	0
79169	97
128308	243
2987	1356
57165	45
574432	16
200205	145
574407	17
84033	1541
101927401	9
81559	509
102465444	2
51127	38
8290	1
92815	25
128312	58
100616308	0
149603	499
100129094	3
100169751	0
100169753	0
100169754	0
100169755	0
100169756	0
100169757	0
100169758	0
100169759	0
100169760	0
100169761	0
100169762	0
100169763	0
100169764	0
100169765	0
100169766	0
100169767	0
58480	99
574029	0
100169768	0
105373132	0
5867	109
10638	0
126731	249
58	1
55746	347
101927478	8
23456	175
27097	239
9816	153
101927532	0
2590	566
79605	1
101927553	1
22796	122
183	0
10753	0
84886	98
101927604	3
79573	243
64801	15
375061	10
100302132	0
440730	1
149373	0
128061	28
8443	153
149371	702
83932	264
54583	1116
645339	0
100303453	0
7257	99
100287814	3
27185	95
27184	8
