Geneid	SRR26327155
391013	0
127733	32
101928017	6
127731	8
339505	0
55450	29
79594	528
163933	0
978	546
65018	127
102464833	0
100861548	232
1650	923
57576	6
400745	1
50809	2032
8672	742
100302155	1
1889	7749
100506801	500
84224	33
249	1815
5909	173
84196	691
401944	10
3339	39
23436	0
10136	0
101928043	10
29092	51
998	3558
54361	40
100616433	0
9923	671
2046	0
102466615	0
712	44
714	12
713	26
2048	34
100616391	0
100422914	0
646262	0
729059	0
23028	458
100422866	0
100616177	2
7798	963
3352	0
100996511	0
10236	1018
80818	67
148898	15
6920	41
55616	9
1870	88
101928163	1
3399	71
259283	9
6135	2814
6924	564
100506963	4
57095	464
11313	412
2582	131
3155	92
2517	134
1269	221
100616492	0
55629	821
10772	1230
127294	0
58985	4
163702	134
284632	0
57822	0
90529	20
57185	229
100750325	11
11123	829
100506985	35
400746	0
10250	2586
25932	405
864	11613
102465437	21
100616365	4
25949	542
57035	1690
6007	156
23585	665
6006	8
55219	616
26119	373
57134	164
57190	761
56181	125
646471	125
79000	7
164091	95
3925	45
100500808	0
5051	258
2134	1
7780	0
105376910	0
84676	0
149420	136
79927	0
105376887	0
51042	31
10256	20
378807	0
101928303	0
64793	249
83442	1872
91544	788
1043	2000
55057	53
257101	46
79727	2
79947	195
101928324	6
3151	706
6195	1854
100302190	5
101928728	112
8289	3750
55650	113
84243	7544
2810	160
54707	372
63906	335
10726	250
8431	0
126695	14
388610	22
115572	7
6548	934
23038	868
84065	383
644961	152
100887744	0
84958	910
9064	128
8547	4
388611	0
2827	25
10163	3351
27245	481
2268	5300
2537	973
199870	201
23673	445
5511	279
677774	1
9473	9344
6118	330
27293	31
55113	839
2140	193
5724	5048
22826	556
93974	82
83667	1451
54797	48
65979	359
1104	151
8420	617
6080	172
26768	143
54952	112
85028	122
692212	7
677838	7
677825	17
692073	24
115273	2
6883	140
26824	230
10691	312
105376911	2
51441	1065
4985	0
2035	3432
399474	11
6429	752
51102	23
10076	2
101928460	0
101929406	0
4146	23
100129196	128
7805	21851
100616164	37
400748	0
9672	166
9698	1765
692234	0
692235	4
692200	3
79570	0
9410	245
51538	93
2170	10
347735	30
149086	0
284551	1
64129	2
3061	125
553115	511
1307	1
576	24
100423028	0
90853	2
8073	5349
10657	1805
55116	89
100847018	0
23633	2307
200081	454
79140	75
56063	135
55721	64
149069	43
8668	696
339483	26
84734	7
3932	836
3065	763
65108	1221
100128071	73
81629	250
55108	1807
728116	0
653121	5
339487	153
5928	918
81493	5
57648	125
8565	918
64766	209
252995	3
3208	0
113452	0
127544	5818
204	401
113451	112
55223	549
149076	498
127550	24
1912	3747
100500853	11
101929464	0
7579	6
114784	0
127540	0
402779	0
84970	0
693137	0
2709	2
127534	1
2707	0
2701	1
113444	543
58512	32
653160	32
100506144	38
9204	412
79830	35
6421	5563
9202	333
79932	458
23154	49
339488	44
5690	586
127703	75
63967	27
192670	1668
26523	1640
192669	785
27285	4
54936	236
1296	90
27095	149
55700	4675
9967	3948
79729	140
55194	91
83931	2460
84967	290
127700	21
64960	207
1441	21060
2899	2
100422898	0
728431	8
80149	8135
102465438	43
64769	368
100847010	1
79753	656
7802	16
29889	269
284654	0
54955	89
55143	17
284656	0
149175	35
79693	206
127687	156
4520	1180
3633	249
10946	1292
2275	727
51118	120
5453	6
100500801	0
339442	0
64121	297
100527950	0
26292	0
81025	0
54933	1
79647	1603
4725	129
23499	5067
643314	73
105378950	2
353500	66
728448	79
8761	1653
101929516	8
677834	12
26508	1
84618	10
51440	70
10450	200
656	47
64064	0
105378951	6
101929536	0
54802	80
4610	57
84879	93
10487	4270
5538	1932
6018	1827
127391	2
10269	213
1298	175
64744	3151
65243	11
339559	7
64789	29
127396	24
9783	44
100130557	79
4802	404
407034	0
407031	1
9132	22
163732	64
1503	359
100507178	129
200172	117
22955	210
100132074	2
1907	4
59269	1223
2981	0
2980	0
22887	1035
284716	6
84217	6
79717	192
728621	25
10465	148
4904	1640
149461	1
64175	135
79078	98
100129924	16
374969	102
114625	83
51058	26
339539	0
6513	800
440584	2
105378684	9
440585	0
10969	39
102465439	0
149465	0
128218	0
149466	0
7075	2
4352	29
991	44
64834	327
102466723	2
112950	218
23334	1316
102465440	0
81888	8
5792	14
9682	472
100132774	25
6487	92
101929592	6
102464830	0
9048	5
9670	84
1802	68
533	2059
8704	30
149473	9
6536	1
128209	0
105378952	0
55929	328
79033	162
100874278	7
55182	712
100847089	0
79639	8
339541	172
26828	52
26830	6
11004	18
6202	6158
26811	32
94161	18
94162	3
94163	4
266675	73
1263	6122
343521	452
149478	844
8643	60
8891	42
79654	349
7389	202
57643	52
400752	4
84842	45
4595	172
114034	332
10420	341
126661	37
25974	19
5052	165
10327	240
4678	247
149483	130
60313	1440
728963	37
51249	52
3652	79
23139	170
8503	15
101929626	1
10103	6
55624	136
541468	0
8438	49
10489	210
7388	227
387338	222
2166	139
729041	30
101929651	7
127343	0
100507423	24
148930	0
8569	566
148932	128
64756	112
374973	11
100130197	10
9813	1198
1580	0
163720	0
1579	0
260293	0
199974	0
284541	0
100874253	2
10158	19
6886	101
6491	46
51727	818
102724077	3
2301	0
84793	46
2306	21
388630	0
391037	1
200010	4
54558	27
84871	0
79656	27
101929721	0
100874313	0
1996	0
63950	0
11124	308
1031	75
100616189	0
102466656	0
284546	0
26994	1030
22996	23
102724097	0
2060	1331
114883	625
4898	1077
100313892	0
5865	0
51060	405
112970	0
104355143	8
91408	243
9372	77
200014	772
4998	29
84950	428
23318	1285
105378722	1
2882	75
348378	135
65260	53
79699	497
440590	6
55268	331
6342	225
100616156	1
100616458	0
100616145	0
127435	4
6512	13
1376	136
54987	90
4116	270
100507564	3
7804	204
163742	0
63948	0
148979	0
105369175	0
55706	66
54432	143
1733	8
51668	72
115353	88
388633	0
9528	1109
127428	57
100616315	1
200008	0
606495	16
51253	249
23648	196
619518	28
26027	18
338094	5
374977	0
100527960	3
7268	3
25973	1
55001	47
163747	9
1718	30
100126514	0
199964	0
7809	1
255738	4
23358	2141
100507634	21
100616272	0
8613	14
5563	0
199920	0
731	0
732	0
1600	1
101926890	0
115209	133
4070	20
114803	893
3725	5398
100131060	24
101926925	0
729467	0
55277	54
100616409	0
101926944	0
51361	19
1573	1
127795	0
101926964	0
100996570	0
4774	63
645030	0
414927	1
83941	69
10207	564
100422902	0
100422946	0
54596	6
163782	0
7398	423
85440	85
27329	0
84938	11
199899	0
100996301	0
27022	0
102464823	0
29929	62
23421	31
84455	41
79469	9
5236	194
4919	1
101927034	1
148581	0
57685	14
100616338	0
55225	197
3716	7401
101927084	2
105378775	62
100500854	14
406893	2
205	5
9829	12
54741	418
3953	31
5142	5318
101927139	1
84251	0
100422871	0
200132	0
10022	0
79819	5
57708	1348
23169	311
400757	0
149233	1
3595	99
26135	616
1647	102
55970	0
100289178	2
9077	0
79971	183
100302279	0
6121	0
55635	1
101927220	0
57554	54
5301	0
55631	208
9295	1941
81573	423
11147	5
1491	8
101927244	0
5733	5
100132618	16
9406	450
406962	7
100852410	0
257194	2
100852409	0
101927295	0
127255	4
100526835	0
8790	23
51086	0
105378804	0
105378803	0
127254	0
101927320	0
1429	21
127253	83
431707	0
204962	17
34	40
1744	75
5876	586
692085	20
26805	20
26804	31
4438	14
127247	0
101927342	0
256435	15
81849	0
102466995	0
10026	72
26289	19
26009	276
23032	676
374986	272
374987	3
91624	119
8880	1248
11080	39
54810	0
149047	0
5737	0
10964	294
10561	475
64123	0
101927412	8
23266	0
101927434	0
101927498	1
101927587	1
101927560	1
79739	1
5567	400
148418	0
391051	0
58511	0
80135	373
2787	280
100505741	46
1486	637
103695366	0
439927	0
117178	61
23566	2
255231	393
55283	6
126820	6
100616481	0
84144	36
148423	330
8915	736
646626	3
23576	0
3491	0
54680	132
255631	1
57489	267
102465842	0
9635	0
1179	0
22802	0
9629	0
105378828	18
51100	1647
9403	746
9653	133
339524	0
101927844	0
105378832	0
8543	197
100505768	0
101927891	6
5586	926
2959	579
56267	124
494115	579
2635	265
2633	1975
2634	6130
388646	3
115361	1930
115362	5625
729930	0
163351	12
400759	19
23507	275
84230	1155
400761	15
55144	236
105378846	26
492303	3
284695	317
343472	0
84146	1244
164045	0
8317	24
7049	970
676	4
253152	2
646817	15
284697	7
23285	7
388649	0
11146	47
79871	177
2672	594
7813	241
6125	3905
388650	183
6083	22
26782	10
22823	465
50999	960
343099	143
100131564	167
1810	959
54874	32
100126520	0
8412	93
100129046	16
100126348	4
100189133	0
30836	957
2730	87
24	0
9411	0
5825	93
2152	0
101928079	0
100616321	0
126969	2
1266	12
105378862	3
729970	0
199857	4
101928098	4
148534	5
100527978	1
101928118	0
25950	52
440594	0
100996635	0
102723661	0
101928241	0
58155	282
1806	703
100873932	8
100873933	3
400765	0
100616452	0
406928	0
729987	0
51375	0
163404	0
100129620	0
9890	0
101928270	0
54873	0
391059	46
178	168
23443	210
64645	1579
163786	61
54482	36
127495	10
1629	70
100506007	12
8634	214
693138	1
8556	523
54112	0
100128787	0
7412	6
2135	21
148867	570
51611	103
102606465	23
101928334	0
101928370	63
1901	3064
104355286	0
118427	0
94236	0
1301	0
101928436	0
55599	268
280	82
648740	5
279	0
276	0
277	0
278	0
100129138	1
101928476	0
55170	46
22854	4
10451	821
102465839	0
100873946	3
29957	212
148545	0
653149	0
284611	495
113802	108
55119	803
163479	11
6814	488
254268	2
642864	0
29899	20
23155	47
22911	200
6884	118
56900	1438
677766	10461
127003	9
57535	399
6301	733
1952	130
84722	12
343263	1
6272	827
5686	174
284612	0
127002	97
284613	341
57463	125
83873	38
2773	1229
406974	10
2780	29
271	5684
2948	32
2946	82
2944	1
2949	2
2947	9
79574	0
1435	1561
10768	320
85369	829
257	16
104355139	0
164153	1
388662	0
100873974	10
3749	60
440600	8
64783	1395
9122	41
10542	400
101410535	0
84432	0
643160	0
440602	0
3744	0
3737	21
3738	1415
963	3725
55791	154
128338	215
10390	177
79961	539
1117	32
149620	0
27159	0
128344	3
441897	0
5016	78
79084	142
515	429
128346	228
57413	2
140	12
100129269	7
5906	1019
55924	477
100506343	6
101928718	3
11218	311
3752	4
100874295	0
100873995	0
643355	0
55917	10
100422976	2
7482	2
54879	205
829	1958
4343	835
389	354
333926	8
284467	0
100996702	0
6566	173
246182	8
100506392	55
100996251	8
9860	205
643441	0
260425	25
10745	205
54665	954
100287722	12
26191	536
440603	13
10717	219
64858	44
101928846	22
204851	4989
56944	17
148281	3
51592	1289
10286	306
163259	41
270	0
4893	952
7812	7140
80143	277
6847	0
7252	0
10100	174
4803	0
81839	56
845	0
4808	0
101928995	0
101928977	19
55356	192
126868	4
476	2836
84852	63
101929023	1
965	392
100616384	3
3321	2
100302117	0
388667	0
914	469
5738	13
9398	98
101929099	1
8458	204
100126331	2
80263	8
79679	0
104355292	0
10905	1124
100996263	0
54855	3022
54834	332
10885	84
200162	0
6913	11
10352	79
104472716	5
101929147	17
51179	0
100874270	0
3284	0
3283	0
128102	0
644242	2
90874	82
26227	21
3158	0
83998	1
343505	0
11085	0
4853	5325
9554	277
105378954	38
728841	128
767846	3
100996724	235
101929796	220
101060684	253
100189005	32
101954277	248
653505	0
728855	145
101954264	27
100189257	4
105369199	8
100996721	0
100126488	6
101929798	0
2210	173
100996318	45
337875	1
653820	1
653464	114
100873165	0
647121	36
101929815	0
100189261	0
101954269	0
26863	12
791227	0
105369140	2
388692	0
100189142	0
100189326	0
199882	0
100189356	0
100132417	5
100996713	2
554282	0
100996712	5
101060524	0
730262	0
101954267	43
100189323	7
284565	184
100189127	0
728945	0
105371215	0
1818	0
645166	0
647135	28
728833	2
101929805	2
102724235	18
103091866	58
645142	0
101954266	178
7214	9
100288142	25
100126510	0
101060254	0
101929780	13
653519	34
5174	9
11126	71
27246	241
10623	316
200035	58
10401	265
102466191	1
148741	1
8515	10
8799	163
114814	16
9939	489
128077	370
84265	115
284615	59
10628	29232
148738	0
100189384	0
100189064	0
100188991	0
100189198	0
101954276	19
101928979	0
100132406	91
388677	79
170688	0
105371242	0
102724558	0
100288805	3
105373468	37
149013	220
728989	0
100189334	0
101447996	17
644861	0
5565	170
171423	696
2330	44
9557	182
100289211	0
607	225
51205	44
2702	0
2703	0
51463	43
100034743	4
100189140	0
26864	27
100189193	0
200030	137
101927468	0
100189056	1
100189307	0
100189174	0
100188998	0
100847044	35
101954273	0
102466225	4
26860	6
100132057	83
101954272	17
388685	139
644591	0
25832	167
100996763	79
440672	0
9659	193
400818	93
653513	11
100996761	0
101060226	367
653598	0
57234	134
644634	0
100189228	0
102723955	0
100189059	0
440689	252
2209	173
101927767	14
653604	84
8370	6
105371405	0
126961	0
8337	4
337873	11
723790	27
333932	0
554313	1
8349	956
8338	1825
317772	244
51027	25
9900	55
10262	597
10903	166
56957	166
105373477	2
11311	103
51177	2501
81611	546
23632	236
51107	1668
79630	8
148523	5
54460	163
9129	887
23248	1003
80222	121
102465529	1
1893	4
100874054	1
54507	1830
105371437	130
100422997	0
574406	377
4170	26399
2029	1248
55204	56
84072	21
1520	12743
1513	130
405	456
9869	615
29956	894
8416	133
55793	355
58497	201
149428	34
54964	150
56882	9379
10962	30
126626	123
10500	18
100534012	2
79626	39
388695	23
79005	36
29765	29
6944	71
8394	470
5710	438
57592	2963
5298	1611
5993	650
8991	5
5692	1053
23126	1614
57530	0
7286	84
693139	3
81609	566
11189	1
284485	0
65005	338
51686	3
11022	21
339398	0
6097	37
100191040	24
100132111	28
284486	26
117145	136
6281	1011
441908	1
6282	1734
100131107	0
126637	0
7062	0
126638	0
388697	1
2312	0
339400	0
388698	0
49860	0
254910	0
54544	0
353145	0
84648	0
353144	0
353143	0
353142	0
353141	0
353140	0
26239	0
353139	0
199834	0
100129271	0
448834	0
353137	0
353135	0
353134	0
353133	0
353132	0
353131	0
448835	0
4184	0
3713	0
163778	0
6698	0
6707	0
6699	0
6703	0
6700	0
6701	0
6704	0
6705	0
6702	0
6706	0
101928009	0
149018	0
574414	0
4014	0
114771	0
57115	0
6280	18265
6283	1068
6279	10296
338324	0
645922	0
6278	0
6277	2970
6276	11
6275	3121
101928034	2
6274	0
6273	6
140576	0
57402	0
6284	15
6271	2
26097	574
23557	30
3608	1187
100189015	7
4881	0
102466879	0
65123	0
11000	0
343052	0
105371448	0
57459	158
9909	2000
200186	2418
27173	234
102465441	0
148327	54
10899	960
5872	4
6232	476
91181	86
100847024	0
7170	4143
100126346	0
388701	5
25912	757
9898	1634
10456	164
89872	6
57198	941
3570	1419
126669	8
126668	9
55585	718
100874097	16
1141	245
103	10078
3782	6
10654	58
57326	2937
90780	334
101928120	17
6464	1003
1163	6
100423020	1
80308	212
55891	8
51043	2254
127579	224
149095	67
100505666	12
8751	580
1945	15
1944	2
1942	19
55974	142
54344	82
200185	183
80128	50
4582	31
693235	0
7059	284
4580	157
2630	4
2629	1
10712	0
10067	0
1196	0
57657	0
5313	0
2224	162
284618	8
23623	104
55870	2275
693140	0
645682	8
645676	93
55154	49
55249	1794
7818	510
100129405	54
54856	951
23208	607
6016	3051
22889	325
677823	1
677771	14
339403	130
9181	3909
102465442	2
105371729	2
6746	1547
56893	148
28956	67
57111	3
92312	1
4000	1155
64218	961
9673	750
11243	186
100527963	3
632	2
79957	145
23381	1367
84283	18
112770	99
391104	0
7203	280
128229	0
57127	1
10485	17
407046	0
4209	4523
128239	7
164118	19
128240	155
54865	99
101928177	0
60484	1
63827	3
10763	0
1382	37
81875	618
51093	103
79590	24
3068	1602
5546	675
9047	504
4914	29
3645	5
375033	42
149499	3
9826	551
768220	0
440695	0
2117	1410
360155	6
83416	38
83417	0
115352	151
79368	27
115350	242
922	1
55243	0
646268	0
912	380
909	0
911	37
910	1
913	1
128360	0
391107	0
391109	0
343406	0
391112	0
128366	0
128367	0
128368	0
6708	2
81448	0
391114	0
128371	0
128372	0
81442	0
4332	1979
149628	272
3428	983
9447	50
100189166	0
57863	0
100131825	0
2532	0
2205	111
441911	0
26476	0
127385	0
325	0
1401	0
54935	40
343413	148
56833	10
284677	4
391123	27
25790	494
100422852	3
8407	7920
57549	70
89886	0
100505633	0
93183	29
3766	1
3765	71
93185	215
477	0
480	8
844	18
729867	58
8682	775
50717	1100
5824	379
4807	12
1314	2603
474338	119
23385	1152
57216	2
114836	66
8832	817
6504	181
962	1734
57823	283
4063	360
51744	183
55600	2
101928372	0
142683	0
50848	1069
100131187	105
7391	1766
257106	3478
81607	38
126823	5
5202	104
4817	175
9191	616
51506	328
27005	199
5498	128
8703	396
9507	5
4720	384
2207	941
336	147
84134	530
100847090	19
9970	136
654790	6
4359	70
6391	131
257177	20
100189373	1
100189407	6
100189402	1
100188997	0
100189412	0
100189394	0
100189366	0
100189091	0
100189260	0
100189235	0
100189009	0
100189252	0
100189385	0
100189141	0
100189290	0
100189316	0
100189230	0
100189259	0
100189188	0
100189134	0
100189364	0
100189160	0
100189017	0
100189039	0
100189120	0
100189139	0
100189274	0
2212	3682
100189380	0
3310	268
100189018	2
100189011	35
100189126	1
2214	922
9103	240
3311	257
100189003	3
2215	5340
2213	49
641311	47
84824	12
127943	8
11266	133
102724329	0
22926	1014
25903	2
9722	2
100616386	0
693141	0
284680	0
400793	0
117157	37
127933	1854
6675	368
4921	13
51478	16
339512	0
5999	0
8490	14
101928404	0
83540	17
100422212	0
5087	32
100505795	0
4009	0
6258	0
400794	0
440699	0
4259	34
223	306
440700	3
54499	225
100147773	9
7371	29
100500832	0
149297	0
100126349	0
116123	0
57645	546
117143	137
387597	4
84944	0
10223	26
92235	0
101928484	0
5451	797
919	1346
8804	762
92241	898
100189211	0
100189019	2
9019	162
55811	15
25874	292
55827	123
100313835	0
23432	4
261726	173
375035	703
84832	408
9095	22
693142	0
100505918	1
101928565	0
6846	10
6375	4
1805	0
79100	0
101978719	0
101928596	1
481	34
29922	24
8548	90
57821	2
10560	50
2153	485
6403	48
6402	5888
6401	1
92342	44
55732	31
57147	102
22920	142
149281	0
100423010	0
100422839	0
284688	0
101928650	2
92344	147
5396	0
80133	0
2328	0
100302178	0
100847009	0
388714	0
2327	0
2326	0
2329	8
7151	0
23215	9619
4653	0
8674	156
51603	44
26052	71
100874284	0
100628315	2
406996	0
100422882	0
406977	0
102724541	4
92346	0
5279	216
51430	1250
356	65
8995	0
7292	20
100506023	69
101928673	56
9588	541
284525	0
730159	0
339416	0
27252	271
91687	38
55157	85
100506046	13
60674	432
26769	1
26802	5
26774	8
26770	4
692198	3
26806	3
692197	0
692196	5
692195	1
619498	25
84614	249
462	1
149041	2394
102724601	0
9910	1244
9293	4
101928696	3
27101	179
63931	71
63923	0
9674	743
7143	8
101928727	0
101928751	1
64326	952
677679	10
60676	0
460	0
574441	0
57795	0
102724661	0
101928778	0
89866	3
730102	27
100302401	0
9462	29
400797	0
84066	0
105373472	4
400798	3
100616328	0
55103	402
9068	10
9917	324
64222	497
27	358
6646	549
126859	7
7827	0
163589	0
148753	1
163590	1317
26092	1385
9857	1493
5768	1081
200058	177
89884	10
100527964	20
84320	156
100423032	0
148756	0
9213	418
57710	2
10228	325
3140	441
51278	5484
101928973	0
100287948	0
777	145
127665	1
400799	0
2752	19541
127670	4
388719	0
353299	0
6041	65
6004	96
284648	6
85397	4
80896	508
1660	2527
81626	0
3915	19
3918	1
23057	0
284649	20
9887	1502
4688	3799
10092	694
23179	50
403314	11
23127	19
116461	110
102724846	0
81563	196
80267	343
116496	5613
101929069	0
6045	145
81627	59
54823	124
10625	2970
100288079	3
101929093	0
83872	2
10216	0
7175	1618
54953	193
10896	16
102724919	4
5132	1
5743	279
103752588	5
5321	19
104169671	2
101929766	0
339479	0
101929120	0
440704	0
64407	280
431704	0
5996	503
6003	2
100616345	325
5997	4936
102724954	2
51377	122
6738	747
51022	18
79577	711
100302163	0
8707	33
101929184	4
343450	0
100616363	0
3075	28
10878	0
3078	0
10877	0
3080	0
81494	0
2165	0
259266	16
360023	124
23418	0
163486	408
388722	1
56956	0
140609	262
127124	0
5788	8305
100131234	20
406955	0
406995	0
102800316	0
104266961	0
400800	0
2494	0
554279	8
23528	1261
9928	9
83479	213
101929224	1
23271	36
2848	10
55765	4
23046	3563
779	1
647219	7
252839	126
91156	0
5317	0
7139	0
3898	0
7135	0
23612	4
1465	351
376693	8
89796	111
100873949	6
100847050	0
100302158	0
55705	547
102466724	0
149345	8
25802	0
10440	243
6051	579
102465443	2
1999	28
9283	108
127829	2070
5778	2386
148713	10
59352	109
29089	3
4660	542
127833	27
10765	1274
100506696	7
641515	0
148709	7
5877	99
59349	206
51094	2192
51706	253
100506747	5
92703	580
8497	19
4656	0
134	0
4608	8
1116	1137
1118	24
100506775	32
730227	36
7832	9853
2331	7
5549	0
26254	0
493	1221
677843	0
84719	3
54900	150
9877	2262
100381270	766
6635	66
284573	0
9580	66
55224	51
101929441	0
5972	0
3814	0
127845	0
22874	25
127841	4
84919	8176
5287	630
100189122	26
100189425	0
4194	4144
10446	22
23114	8
6900	9
388730	13
5929	228
25778	652
9911	28
81788	2539
55220	4
284576	2
93273	0
101669762	0
105371697	0
442891	0
100189098	0
5129	13
284578	0
148808	48
2005	1824
85414	65
64710	1523
8934	316
254428	415
148811	5
284581	0
115019	0
103021296	0
103021295	3
338382	0
1510	0
440712	7
553	0
729533	10
23380	301
9641	252
102466202	0
83593	8517
1939	707
8444	8
9261	6785
3586	18
29949	0
50604	0
11009	125
9214	477
5284	2
83953	0
79098	17
5208	470
55432	804
725	0
722	2
1604	2080
1380	16
1378	1275
1379	1
4179	2976
407026	26
407025	9
148696	618
947	11
105372883	5
5362	149
642587	0
406988	0
57172	38
3914	189
100422894	0
50486	5210
3290	3
80342	969
148304	13
3664	8
27042	167
255928	0
574036	0
56256	0
105373474	0
55733	47
3756	9
55758	605
7188	392
84791	1
343035	0
7779	417
4751	2
9926	1509
102723727	4
25896	41
51514	11
100131205	13
100422947	0
101929541	0
5525	980
692157	6
55248	96
29937	86
101929565	2
467	281
149647	14
55509	16
25936	204
128387	98
149643	1
642946	5
28982	180
79805	17
90806	361
26750	188
100505832	0
100861504	0
5629	0
105372911	0
56950	114
5784	8
1063	41
3776	0
101929612	0
51133	33
7399	0
102723833	0
2104	0
55105	89
128153	0
103752555	0
100885798	0
101929631	0
51018	96
728463	1
7042	1
103611157	0
643723	4
127018	72
102723886	0
55532	0
2058	435
10380	13
55699	260
406997	0
406969	2
25782	516
100302234	0
677818	0
6791	54
4139	3
79762	19
54996	7
64757	57
101929730	0
100873924	0
105373280	8
3142	165
400804	0
11221	882
101929771	2
100189378	0
79802	0
9015	24
100506161	6
375056	1091
64853	93
148362	829
400823	11
84976	24
7100	65
55061	30
164127	0
388743	0
824	2685
7159	1425
105369195	16
441124	20
23219	339
8560	563
101927143	0
101927164	4
4931	153
100313769	0
29097	125
80232	5620
100616468	2
149111	12
127602	15
3930	2114
55740	5
6726	352
2052	197
9725	1200
10637	5
29920	175
102466270	1
7044	0
163859	1079
3020	497
64746	709
83881	0
286826	10
142	531
375057	2
3707	3153
100506443	74
5664	35
56997	511
105379282	71
8476	18
339500	19
100130093	32
65094	53
116841	155
105373289	12
339501	0
7483	0
100847072	0
101060022	0
89780	0
100506571	17
375	5725
100500810	2
79169	171
128308	215
2987	1957
57165	47
574432	13
200205	179
574407	23
84033	1130
101927401	7
81559	938
102465444	5
51127	42
8290	0
92815	63
128312	75
100616308	0
149603	613
100129094	3
100169751	0
100169753	0
100169754	0
100169755	0
100169756	0
100169757	0
100169758	0
100169759	0
100169760	0
100169761	0
100169762	0
100169763	0
100169764	0
100169765	0
100169766	0
100169767	0
58480	250
574029	0
100169768	0
105373132	0
5867	126
10638	0
126731	346
58	1
55746	550
101927478	5
23456	178
27097	347
9816	164
101927532	0
2590	390
79605	1
101927553	0
22796	205
183	0
10753	0
84886	52
101927604	1
79573	126
64801	7
375061	14
100302132	0
440730	4
149373	0
128061	42
8443	216
149371	927
