Geneid	SRR26327153
1676	206
5195	263
54897	2755
148345	0
23435	1508
10747	279
6723	69
5394	1003
2475	1837
100873935	24
10218	51
29914	337
57540	4
101929181	0
26232	4
93611	238
26270	87
10459	247
374946	2
57085	175
284498	23
102724659	5
4524	1483
1185	813
100379251	21
4878	4
4879	4
26829	157
90231	274
5351	71
9927	1605
60672	192
102466982	0
943	52
102465836	0
7133	9457
100616438	9
55187	3916
677885	12
9249	2186
102466722	20
343066	0
126767	0
93190	0
390999	0
65121	0
440560	0
343069	26
65122	0
400735	0
343071	0
441871	0
440561	0
653606	0
102724742	0
101929983	0
649330	0
441873	0
649324	0
440563	0
645354	0
645359	0
101060301	0
343070	0
400736	0
391003	0
343068	0
391002	0
645382	0
653619	0
729528	0
645414	0
391004	0
645425	0
126755	0
10630	0
7799	5328
23254	12
200197	1
55092	5
727684	0
114827	11
101927417	0
79180	8557
11330	171
63036	26
51032	48
842	355
23341	267
79814	40
84301	583
6248	301
23207	4779
284723	72
388595	2
54751	3
440567	65
729614	135
23013	5559
7709	741
101928566	0
149563	0
27129	0
1187	1
1188	0
348487	0
1969	26
128272	39
101927546	59
79363	129
54455	1105
26099	3565
374955	158
55707	1618
114819	336
26871	139
100126512	4
100126517	3
102724970	0
100133301	0
7195	0
55672	30
84809	327
11209	25
26869	0
729574	0
100126533	9
284729	0
100189045	5
102723383	0
6060	9
11223	2
100500876	0
100189298	0
7193	0
791226	0
9696	251
26870	105
4237	2
23400	253
6390	357
11240	317
29943	0
51702	1
100616188	0
23569	258
353238	4
55920	1274
55160	51
81569	0
101927876	0
84966	0
127707	0
5081	0
80834	2
8659	45
100616120	0
100302276	0
126917	3549
23352	15773
23065	676
51154	131
246181	26
22977	35
100506730	25
8574	132
54896	953
832	2050
100532736	0
440574	138
644068	414
4681	26
3362	6
255104	158
54546	0
23252	377
30814	0
5320	0
5322	0
26279	0
64600	2
391013	0
127733	60
101928017	12
127731	6
339505	0
55450	30
79594	517
163933	0
978	208
65018	185
102464833	0
100861548	342
1650	847
57576	12
400745	42
50809	1634
8672	511
100302155	0
1889	5472
100506801	304
84224	61
249	571
5909	102
84196	997
401944	6
3339	22
23436	0
10136	0
101928043	30
29092	170
998	3687
54361	295
100616433	0
9923	737
2046	12
102466615	0
712	3
714	3
713	3
2048	9
100616391	0
100422914	0
646262	0
729059	0
23028	882
100422866	1
100616177	8
7798	2912
3352	0
100996511	6
10236	1193
80818	132
148898	21
6920	39
55616	11
1870	146
101928163	0
3399	242
259283	12
6135	3932
6924	618
100506963	16
57095	764
11313	352
2582	138
3155	91
2517	67
1269	143
100616492	0
55629	761
10772	1675
127294	0
58985	1
163702	120
284632	0
57822	1
90529	16
57185	484
100750325	14
11123	1399
100506985	191
400746	3
10250	2795
25932	688
864	11124
102465437	24
100616365	2
25949	612
57035	1850
6007	211
23585	683
6006	75
55219	1240
26119	589
57134	223
57190	514
56181	165
646471	104
79000	15
164091	94
3925	74
100500808	0
5051	369
2134	1
7780	0
105376910	0
84676	0
149420	229
79927	0
105376887	0
51042	33
10256	14
378807	0
101928303	0
64793	267
83442	763
91544	348
1043	578
55057	22
257101	23
79727	1
79947	196
101928324	28
3151	551
6195	1003
100302190	0
101928728	111
8289	5682
55650	214
84243	5337
2810	117
54707	488
63906	418
10726	463
8431	0
126695	25
388610	4
115572	4
6548	936
23038	932
84065	504
644961	184
100887744	0
84958	722
9064	74
8547	2
388611	1
2827	97
10163	3301
27245	445
2268	3358
2537	160
199870	355
23673	564
5511	331
677774	3
9473	3469
6118	229
27293	15
55113	153
2140	358
5724	4392
22826	690
93974	91
83667	634
54797	37
65979	1162
1104	177
8420	1159
6080	249
26768	464
54952	216
85028	233
692212	9
677838	8
677825	22
692073	41
115273	8
6883	178
26824	186
10691	252
105376911	7
51441	1394
4985	0
2035	4531
399474	10
6429	1497
51102	15
10076	4
101928460	0
101929406	0
4146	72
100129196	274
7805	17803
100616164	17
400748	0
9672	18
9698	3099
692234	0
692235	10
692200	0
79570	2
9410	416
51538	189
2170	36
347735	6
149086	1
284551	1
64129	18
3061	230
553115	613
1307	0
576	7
100423028	0
90853	11
8073	3783
10657	2083
55116	135
100847018	0
23633	2873
200081	618
79140	167
56063	191
55721	106
149069	50
8668	905
339483	41
84734	6
3932	1921
3065	1031
65108	295
100128071	99
81629	405
55108	3053
728116	0
653121	4
339487	155
5928	1737
81493	14
57648	242
8565	2820
64766	485
252995	17
3208	0
113452	1
127544	1612
204	338
113451	96
55223	443
149076	586
127550	8
1912	1096
100500853	3
101929464	0
7579	4
114784	0
127540	0
402779	0
84970	0
693137	0
2709	0
127534	0
2707	2
2701	5
113444	567
58512	22
653160	36
100506144	37
9204	495
79830	74
6421	7508
9202	773
79932	590
23154	263
339488	116
5690	525
127703	43
63967	11
192670	1023
26523	1618
192669	765
27285	10
54936	234
1296	55
27095	289
55700	3906
9967	4118
79729	810
55194	144
83931	1387
84967	318
127700	34
64960	185
1441	5663
2899	0
100422898	0
728431	30
80149	7050
102465438	30
64769	409
100847010	2
79753	920
7802	11
29889	428
284654	1
54955	180
55143	17
284656	0
149175	17
79693	253
127687	126
4520	1252
3633	489
10946	936
2275	333
51118	156
5453	4
100500801	0
339442	0
64121	680
100527950	9
26292	0
81025	0
54933	10
79647	1648
4725	252
23499	5374
643314	502
105378950	0
353500	73
728448	82
8761	2067
101929516	10
677834	6
26508	1
84618	17
51440	100
10450	380
656	45
64064	1
105378951	3
101929536	0
54802	125
4610	17
84879	830
10487	2326
5538	196
6018	2814
127391	4
10269	225
1298	60
64744	6194
65243	51
339559	12
64789	63
127396	35
9783	39
100130557	87
4802	236
407034	2
407031	0
9132	20
163732	67
1503	297
100507178	83
200172	84
22955	310
100132074	2
1907	6
59269	440
2981	0
2980	1
22887	2175
284716	5
84217	8
79717	228
728621	14
10465	258
4904	1747
149461	9
64175	222
79078	113
100129924	45
374969	78
114625	46
51058	11
339539	0
6513	824
440584	7
105378684	0
440585	0
10969	43
102465439	0
149465	0
128218	0
149466	1
7075	13
4352	36
991	27
64834	284
102466723	3
112950	215
23334	2550
102465440	0
81888	22
5792	18
9682	742
100132774	28
6487	86
101929592	9
102464830	0
9048	4
9670	74
1802	92
533	1273
8704	12
149473	7
6536	6
128209	0
105378952	0
55929	379
79033	86
100874278	19
55182	862
100847089	0
79639	6
339541	184
26828	47
26830	4
11004	33
6202	10684
26811	55
94161	23
94162	5
94163	7
266675	83
1263	3326
343521	247
149478	349
8643	86
8891	38
79654	405
7389	282
57643	25
400752	15
84842	69
4595	225
114034	363
10420	399
126661	6
25974	27
5052	263
10327	133
4678	432
149483	267
60313	1655
728963	23
51249	89
3652	50
23139	133
8503	50
101929626	0
10103	15
55624	109
541468	0
8438	109
10489	351
7388	331
387338	361
2166	113
729041	11
101929651	3
127343	0
100507423	42
148930	2
8569	669
148932	131
64756	141
374973	32
100130197	19
9813	1646
1580	0
163720	0
1579	0
260293	0
199974	4
284541	0
100874253	0
10158	8
6886	81
6491	129
51727	758
102724077	2
2301	0
84793	39
2306	25
388630	0
391037	0
200010	0
54558	7
84871	1
79656	83
101929721	0
100874313	0
1996	0
63950	2
11124	219
1031	113
100616189	0
102466656	0
284546	0
26994	1163
22996	60
102724097	0
2060	1679
114883	669
4898	620
100313892	0
5865	2
51060	456
112970	0
104355143	16
91408	222
9372	62
200014	1090
4998	144
84950	425
23318	2701
105378722	0
2882	122
348378	103
65260	47
79699	427
440590	5
55268	179
6342	200
100616156	0
100616458	0
100616145	0
127435	1
6512	0
1376	112
54987	92
4116	184
100507564	4
7804	147
163742	0
63948	0
148979	0
105369175	0
55706	140
54432	133
1733	20
51668	60
115353	113
388633	3
9528	877
127428	100
100616315	1
200008	1
606495	5
51253	338
23648	132
619518	49
26027	3
338094	0
374977	2
100527960	0
7268	11
25973	12
55001	43
163747	0
1718	21
100126514	0
199964	0
7809	0
255738	3
23358	5150
100507634	33
100616272	0
8613	105
5563	0
199920	0
731	0
732	0
1600	0
101926890	0
115209	146
4070	32
114803	1306
3725	7330
100131060	21
101926925	0
729467	0
55277	70
100616409	0
101926944	0
51361	103
1573	0
127795	0
101926964	0
100996570	0
4774	23
645030	0
414927	4
83941	55
10207	400
100422902	0
100422946	0
54596	1
163782	0
7398	517
85440	87
27329	1
84938	16
199899	0
100996301	0
27022	0
102464823	0
29929	87
23421	39
84455	79
79469	15
5236	91
4919	14
101927034	2
148581	0
57685	22
100616338	0
55225	523
3716	9061
101927084	4
105378775	33
100500854	11
406893	0
205	16
9829	30
54741	372
3953	22
5142	2377
101927139	0
84251	0
100422871	0
200132	2
10022	0
79819	43
57708	1580
23169	442
400757	1
149233	35
3595	334
26135	1018
1647	76
55970	0
100289178	2
9077	0
79971	16
100302279	0
6121	0
55635	1
101927220	0
57554	64
5301	0
55631	290
9295	3707
81573	730
11147	8
1491	15
101927244	0
5733	11
100132618	12
9406	587
406962	8
100852410	0
257194	0
100852409	0
101927295	0
127255	0
100526835	0
8790	13
51086	0
105378804	0
105378803	0
127254	0
101927320	0
1429	20
127253	97
431707	0
204962	9
34	81
1744	105
5876	691
692085	9
26805	26
26804	12
4438	21
127247	0
101927342	0
256435	11
81849	0
102466995	0
10026	36
26289	35
26009	440
23032	1007
374986	424
374987	3
91624	157
8880	2044
11080	97
54810	2
149047	0
5737	2
10964	195
10561	1190
64123	0
101927412	0
23266	2
101927434	0
101927498	2
101927587	0
101927560	0
79739	7
5567	628
148418	0
391051	0
58511	1
80135	337
2787	118
100505741	50
1486	446
103695366	0
439927	0
117178	105
23566	8
255231	328
55283	2
126820	0
100616481	0
84144	25
148423	373
8915	757
646626	4
23576	3
3491	0
54680	228
255631	4
57489	452
102465842	0
9635	0
1179	0
22802	0
9629	0
105378828	5
51100	1885
9403	785
9653	127
339524	3
101927844	0
105378832	0
8543	260
100505768	4
101927891	5
5586	1036
2959	580
56267	207
494115	902
2635	423
2633	1485
2634	7363
388646	17
115361	3028
115362	2875
729930	2
163351	8
400759	6
23507	583
84230	1081
400761	27
55144	562
105378846	47
492303	3
284695	509
343472	0
84146	2089
164045	1
8317	104
7049	653
676	6
253152	3
646817	13
284697	8
23285	9
388649	0
11146	107
79871	297
2672	816
7813	71
6125	6054
388650	334
6083	9
26782	8
22823	685
50999	1083
343099	152
100131564	213
1810	1246
54874	9
100126520	0
8412	67
100129046	5
100126348	7
100189133	3
30836	975
2730	80
24	0
9411	0
5825	95
2152	23
101928079	0
100616321	0
126969	0
1266	10
105378862	0
729970	5
199857	12
101928098	2
148534	9
100527978	1
101928118	0
25950	38
440594	0
100996635	0
102723661	0
101928241	0
58155	485
1806	394
100873932	4
100873933	12
400765	0
100616452	0
406928	0
729987	0
51375	0
163404	0
100129620	0
9890	0
101928270	0
54873	0
391059	14
178	291
23443	307
64645	1867
163786	107
54482	44
127495	37
1629	137
100506007	7
8634	479
693138	4
8556	1319
54112	1
100128787	0
7412	4
2135	18
148867	988
51611	118
102606465	22
101928334	0
101928370	7
1901	1024
104355286	0
118427	0
94236	0
1301	0
101928436	1
55599	271
280	62
648740	17
279	1
276	0
277	0
278	0
100129138	2
101928476	0
55170	70
22854	7
10451	324
102465839	0
100873946	2
29957	46
148545	0
653149	0
284611	360
113802	60
55119	882
163479	184
6814	482
254268	0
642864	0
29899	21
23155	68
22911	232
6884	72
56900	1451
677766	13616
127003	19
57535	53
6301	1613
1952	72
84722	6
343263	10
6272	483
5686	356
284612	0
127002	54
284613	288
57463	273
83873	33
2773	645
406974	5
2780	40
271	2310
2948	21
2946	38
2944	0
2949	0
2947	15
79574	0
1435	682
10768	445
85369	1105
257	34
104355139	7
164153	0
388662	2
100873974	5
3749	47
440600	15
64783	2035
9122	56
10542	423
101410535	1
84432	0
643160	0
440602	0
3744	0
3737	13
3738	2989
963	3744
55791	204
128338	369
10390	366
79961	634
1117	47
149620	1
27159	0
128344	7
441897	4
5016	295
79084	217
515	434
128346	126
57413	0
140	0
100129269	0
5906	1029
55924	415
100506343	1
101928718	2
11218	515
3752	10
100874295	0
100873995	0
643355	0
55917	21
100422976	0
7482	8
54879	233
829	2486
4343	1244
389	217
333926	22
284467	0
100996702	0
6566	207
246182	11
100506392	81
100996251	4
9860	640
643441	0
260425	15
10745	141
54665	1222
100287722	26
26191	834
440603	29
10717	299
64858	181
101928846	53
204851	10254
56944	5
148281	0
51592	1888
10286	444
163259	9
270	4
4893	669
7812	8567
80143	405
6847	0
7252	0
10100	35
4803	0
81839	11
845	0
4808	0
101928995	0
101928977	13
55356	141
126868	3
476	3164
84852	47
101929023	0
965	211
100616384	1
3321	26
100302117	0
388667	0
914	456
5738	35
9398	18
101929099	2
8458	308
100126331	2
80263	39
79679	1
104355292	0
10905	1103
100996263	1
54855	3285
54834	335
10885	109
200162	2
6913	1
10352	92
104472716	4
101929147	29
51179	0
100874270	0
3284	0
3283	0
128102	0
644242	0
90874	9
26227	63
3158	0
83998	3
343505	0
11085	4
4853	3530
9554	299
105378954	27
728841	320
767846	22
100996724	211
101929796	124
101060684	178
100189005	28
101954277	224
653505	0
728855	121
101954264	45
100189257	1
105369199	4
100996721	0
100126488	4
101929798	0
2210	31
100996318	5
337875	0
653820	0
653464	42
100873165	0
647121	49
101929815	0
100189261	0
101954269	0
26863	33
791227	0
105369140	9
388692	0
100189142	0
100189326	0
199882	0
100189356	0
100132417	8
100996713	0
554282	0
100996712	0
101060524	0
730262	0
101954267	23
100189323	2
284565	102
100189127	0
728945	0
105371215	0
1818	0
645166	0
647135	22
728833	2
101929805	1
102724235	12
103091866	37
645142	0
101954266	58
7214	12
100288142	20
100126510	0
101060254	0
101929780	12
653519	20
5174	16
11126	62
27246	509
10623	291
200035	96
10401	338
102466191	0
148741	1
8515	15
8799	175
114814	13
9939	377
128077	390
84265	88
284615	48
10628	7253
148738	1
100189384	4
100189064	3
100188991	0
100189198	1
101954276	38
101928979	1
100132406	77
388677	56
170688	0
105371242	0
102724558	2
100288805	0
105373468	42
149013	488
728989	7
100189334	0
101447996	28
644861	2
5565	153
171423	647
2330	38
9557	349
100289211	0
607	273
51205	88
2702	0
2703	0
51463	121
100034743	8
100189140	0
26864	49
100189193	0
200030	230
101927468	0
100189056	0
100189307	0
100189174	0
100188998	0
100847044	13
101954273	0
102466225	3
26860	2
100132057	57
101954272	14
388685	134
644591	0
25832	259
100996763	128
440672	0
9659	233
400818	236
653513	9
100996761	2
101060226	484
653598	0
57234	158
644634	0
100189228	0
102723955	0
100189059	0
440689	104
2209	16
101927767	0
653604	113
8370	9
105371405	1
126961	0
8337	5
337873	10
723790	26
333932	1
554313	0
8349	789
8338	1538
317772	298
51027	21
9900	69
10262	627
10903	31
56957	226
105373477	7
11311	48
51177	1843
81611	533
23632	531
51107	1944
79630	15
148523	4
54460	236
9129	870
23248	1336
80222	145
102465529	0
1893	13
100874054	0
54507	344
105371437	33
100422997	0
574406	117
4170	14564
2029	1509
55204	90
84072	11
1520	2234
1513	271
405	633
9869	886
29956	808
8416	124
55793	361
58497	356
149428	128
54964	153
56882	8475
10962	52
126626	65
10500	9
100534012	0
79626	14
388695	26
79005	30
29765	19
6944	79
8394	1275
5710	390
57592	2436
5298	2048
5993	913
8991	170
5692	1550
23126	1842
57530	2
7286	51
693139	5
81609	460
11189	3
284485	0
65005	346
51686	8
11022	31
339398	16
6097	358
100191040	12
100132111	9
284486	13
117145	117
6281	292
441908	0
6282	345
100131107	0
126637	0
7062	0
126638	0
388697	0
2312	0
339400	0
388698	0
49860	0
254910	0
54544	0
353145	0
84648	0
353144	0
353143	0
353142	0
353141	0
353140	0
26239	0
353139	0
199834	0
100129271	0
448834	0
353137	0
353135	0
353134	0
353133	0
353132	0
353131	0
448835	0
4184	0
3713	0
163778	0
6698	0
6707	0
6699	0
6703	0
6700	0
6701	0
6704	0
6705	0
6702	0
6706	0
101928009	0
149018	0
574414	0
4014	0
114771	0
57115	0
6280	5600
6283	459
6279	2430
338324	0
645922	0
6278	1
6277	804
6276	5
6275	435
101928034	0
6274	0
6273	0
140576	0
57402	0
6284	8
6271	1
26097	718
23557	65
3608	1469
100189015	13
4881	1
102466879	0
65123	0
11000	0
343052	0
105371448	0
57459	194
9909	1879
200186	4946
27173	402
102465441	1
148327	74
10899	1159
5872	13
6232	774
91181	116
100847024	0
7170	2663
100126346	0
388701	11
25912	1068
9898	2493
10456	276
89872	13
57198	989
3570	534
126669	3
126668	0
55585	896
100874097	3
1141	135
103	10602
3782	10
10654	65
57326	5604
90780	795
101928120	33
6464	1642
1163	7
100423020	0
80308	266
55891	1
51043	1259
127579	125
149095	59
100505666	20
8751	238
1945	19
1944	3
1942	141
55974	237
54344	53
200185	142
80128	18
4582	30
693235	0
7059	226
4580	77
2630	6
2629	0
10712	0
10067	0
1196	0
57657	0
5313	0
2224	241
284618	1
23623	95
55870	3982
693140	0
645682	34
645676	115
55154	119
55249	2944
7818	741
100129405	100
54856	1472
23208	573
6016	1719
22889	500
677823	4
677771	10
339403	184
9181	4564
102465442	0
105371729	12
6746	2104
56893	160
28956	58
57111	9
92312	0
4000	2595
64218	859
9673	1077
11243	188
100527963	0
632	6
79957	128
23381	1580
84283	44
112770	67
391104	1
7203	467
128229	4
57127	1
10485	36
407046	0
4209	4671
128239	23
164118	111
128240	107
54865	104
101928177	0
60484	11
63827	3
10763	0
1382	95
81875	612
51093	133
79590	16
3068	1950
5546	1129
9047	994
4914	69
3645	32
375033	64
149499	1
9826	186
768220	0
440695	0
2117	1748
360155	4
83416	46
83417	0
115352	107
79368	32
115350	135
922	2
55243	1
646268	0
912	99
909	0
911	9
910	0
913	0
128360	0
391107	0
391109	0
343406	0
391112	0
128366	0
128367	0
128368	0
6708	4
81448	0
391114	0
128371	0
128372	1
81442	0
4332	473
149628	257
3428	1073
9447	30
100189166	0
57863	0
100131825	0
2532	3
2205	13
441911	0
26476	0
127385	0
325	0
1401	0
54935	11
343413	18
56833	8
284677	3
391123	11
25790	566
100422852	10
8407	5708
57549	63
89886	0
100505633	0
93183	40
3766	0
3765	83
93185	281
477	0
480	5
844	58
729867	108
8682	644
50717	2539
5824	470
4807	25
1314	3920
474338	148
23385	588
57216	4
114836	72
8832	458
6504	678
962	1782
57823	1467
4063	1147
51744	332
55600	8
101928372	0
142683	2
50848	564
100131187	63
7391	2048
257106	2959
81607	2
126823	3
5202	146
4817	235
9191	606
51506	503
27005	463
5498	80
8703	367
9507	8
4720	403
2207	671
336	74
84134	510
100847090	8
9970	142
654790	3
4359	48
6391	108
257177	38
100189373	0
100189407	5
100189402	0
100188997	0
100189412	0
100189394	0
100189366	0
100189091	0
100189260	0
100189235	0
100189009	0
100189252	0
100189385	0
100189141	0
100189290	0
100189316	0
100189230	0
100189259	0
100189188	0
100189134	0
100189364	0
100189160	0
100189017	0
100189039	0
100189120	0
100189139	0
100189274	0
2212	469
100189380	0
3310	24
100189018	0
100189011	56
100189126	8
2214	70
9103	38
3311	67
100189003	1
2215	236
2213	6
641311	69
84824	7
127943	1
11266	91
102724329	0
22926	914
25903	5
9722	4
100616386	0
693141	0
284680	0
400793	3
117157	21
127933	2304
6675	359
4921	53
51478	27
339512	2
5999	0
8490	5
101928404	0
83540	14
100422212	0
5087	40
100505795	0
4009	0
6258	0
400794	0
440699	0
4259	25
223	203
440700	23
54499	311
100147773	7
7371	36
100500832	0
149297	0
100126349	0
116123	0
57645	520
117143	251
387597	46
84944	4
10223	31
92235	0
101928484	0
5451	1186
919	2217
8804	301
92241	997
100189211	5
100189019	0
9019	24
55811	28
25874	382
55827	278
100313835	0
23432	16
261726	360
375035	738
84832	370
9095	11
693142	0
100505918	1
101928565	0
6846	9
6375	25
1805	0
79100	0
101978719	1
101928596	2
481	55
29922	29
8548	130
57821	5
10560	41
2153	78
6403	96
6402	661
6401	1
92342	34
55732	17
57147	174
22920	269
149281	0
100423010	0
100422839	0
284688	0
101928650	0
92344	473
5396	0
80133	0
2328	0
100302178	0
100847009	0
388714	0
2327	0
2326	0
2329	3
7151	0
23215	18313
4653	0
8674	326
51603	57
26052	75
100874284	0
100628315	1
406996	0
100422882	0
406977	0
102724541	1
92346	0
5279	221
51430	1265
356	45
8995	0
7292	27
100506023	47
101928673	37
9588	713
284525	2
730159	0
339416	3
27252	448
91687	138
55157	124
100506046	39
60674	916
26769	2
26802	4
26774	13
26770	7
692198	5
26806	7
692197	5
692196	9
692195	3
619498	25
84614	297
462	3
149041	3277
102724601	4
9910	982
9293	14
101928696	21
27101	220
63931	73
63923	1
9674	564
7143	3
101928727	0
101928751	2
64326	783
677679	16
60676	0
460	0
574441	0
57795	0
102724661	0
101928778	0
89866	2
730102	8
100302401	0
9462	4
400797	3
84066	0
105373472	1
400798	1
100616328	0
55103	345
9068	19
9917	441
64222	507
27	561
6646	585
126859	21
7827	0
163589	0
148753	0
163590	1797
26092	2211
9857	3527
5768	901
200058	59
89884	31
100527964	25
84320	194
100423032	0
148756	0
9213	675
57710	14
10228	533
3140	609
51278	4035
101928973	0
100287948	0
777	19
127665	0
400799	0
2752	4337
127670	1
388719	0
353299	5
6041	39
6004	51
284648	6
85397	0
80896	55
1660	4211
81626	0
3915	17
3918	0
23057	1
284649	38
9887	2108
4688	3279
10092	383
23179	39
403314	27
23127	9
116461	81
102724846	0
81563	141
80267	577
116496	2626
101929069	0
6045	181
81627	50
54823	152
10625	3068
100288079	6
101929093	0
83872	0
10216	8
7175	2346
54953	240
10896	27
102724919	2
5132	2
5743	105
103752588	2
5321	28
104169671	0
101929766	0
339479	0
101929120	0
440704	0
64407	243
431704	0
5996	884
6003	0
100616345	450
5997	1541
102724954	6
51377	232
6738	691
51022	3
79577	629
100302163	3
8707	44
101929184	8
343450	2
100616363	0
3075	3
10878	0
3078	0
10877	0
3080	0
81494	0
2165	0
259266	36
360023	224
23418	0
163486	407
388722	0
56956	0
140609	330
127124	0
5788	8273
100131234	28
406955	1
406995	0
102800316	0
104266961	0
400800	0
2494	0
554279	8
23528	1055
9928	20
83479	240
101929224	1
23271	53
2848	14
55765	0
23046	6224
779	1
647219	2
252839	106
91156	0
5317	0
7139	0
3898	0
7135	0
23612	9
1465	74
376693	8
89796	105
100873949	6
100847050	0
100302158	0
55705	940
102466724	2
149345	10
25802	3
10440	266
6051	387
102465443	0
1999	72
9283	53
127829	1351
5778	2908
148713	6
59352	47
29089	6
4660	377
127833	43
10765	1958
100506696	8
641515	0
148709	18
5877	90
59349	297
51094	2725
51706	295
100506747	1
92703	906
8497	29
4656	0
134	1
4608	4
1116	474
1118	84
100506775	21
730227	39
7832	4634
2331	9
5549	1
26254	0
493	822
677843	3
84719	29
54900	786
9877	3658
100381270	1454
6635	81
284573	0
9580	45
55224	87
101929441	5
5972	0
3814	0
127845	0
22874	34
127841	7
84919	12300
5287	2397
100189122	30
100189425	2
4194	6970
10446	18
23114	10
6900	14
388730	25
5929	423
25778	779
9911	78
81788	823
55220	1
284576	0
93273	0
101669762	0
105371697	0
442891	0
100189098	0
5129	4
284578	1
148808	113
2005	2408
85414	60
64710	2728
8934	393
254428	798
148811	3
284581	0
115019	0
103021296	0
103021295	0
338382	2
1510	0
440712	2
553	1
729533	2
23380	180
9641	259
102466202	1
83593	7363
1939	622
8444	17
9261	6110
3586	10
29949	5
50604	8
11009	544
9214	1082
5284	6
83953	0
79098	89
5208	212
55432	982
725	11
722	0
1604	3081
1380	40
1378	193
1379	2
4179	1455
407026	8
407025	3
148696	219
947	2
105372883	0
5362	82
642587	0
406988	0
57172	43
3914	192
100422894	0
50486	1369
3290	1
80342	804
148304	28
3664	13
27042	247
255928	0
574036	0
56256	0
105373474	0
55733	14
3756	1
55758	1038
7188	514
84791	3
343035	0
7779	52
4751	9
9926	931
102723727	4
25896	24
51514	21
100131205	14
100422947	0
101929541	4
5525	1067
692157	5
55248	101
29937	81
101929565	0
467	419
149647	15
55509	26
25936	350
128387	111
149643	0
642946	7
28982	172
79805	19
90806	588
26750	124
100505832	0
100861504	0
5629	0
105372911	0
56950	62
5784	16
1063	56
3776	0
101929612	0
51133	21
7399	0
102723833	0
2104	0
55105	107
128153	0
103752555	0
100885798	0
101929631	0
51018	75
728463	0
7042	1
103611157	0
643723	0
127018	61
102723886	0
55532	0
2058	768
10380	33
55699	539
406997	1
406969	0
25782	846
100302234	1
677818	0
6791	60
4139	0
79762	1
54996	3
64757	17
101929730	0
100873924	0
105373280	8
3142	87
400804	0
11221	2317
101929771	3
100189378	0
79802	7
9015	61
100506161	4
375056	2295
64853	174
148362	850
400823	4
84976	22
7100	19
55061	56
164127	0
388743	3
824	1094
7159	2357
105369195	20
441124	25
23219	593
8560	569
101927143	0
101927164	4
4931	255
100313769	2
29097	161
80232	6666
100616468	3
149111	6
127602	25
3930	1452
55740	1
6726	391
2052	314
9725	1480
10637	3
29920	213
102466270	0
7044	1
163859	1125
3020	288
64746	778
83881	2
286826	33
142	722
375057	34
3707	7025
100506443	139
5664	12
56997	804
105379282	93
8476	39
339500	48
100130093	39
65094	82
116841	158
105373289	7
339501	0
7483	0
100847072	0
101060022	0
89780	1
100506571	44
375	5009
100500810	2
79169	216
128308	194
2987	1950
57165	93
574432	38
200205	176
574407	10
84033	1098
101927401	6
81559	986
102465444	3
51127	48
8290	1
92815	54
128312	60
100616308	0
149603	420
100129094	14
100169751	0
100169753	0
100169754	0
100169755	0
100169756	0
100169757	0
100169758	0
100169759	0
100169760	0
100169761	0
100169762	0
100169763	0
100169764	0
100169765	0
100169766	0
100169767	0
58480	46
574029	0
100169768	0
105373132	0
5867	117
10638	0
126731	241
58	3
55746	787
101927478	2
23456	212
27097	348
9816	190
101927532	0
2590	370
79605	0
101927553	0
22796	238
183	1
10753	0
84886	102
101927604	5
79573	169
64801	15
375061	19
100302132	0
440730	16
149373	0
128061	49
