2214	645.845685794019	4.53837982759015	0.32525083002131	13.9534765439117	2.9963606441454e-44	4.71417420143395e-40
3117	355.326593986228	7.81740393562375	0.650899567008155	12.0101538422529	3.14259893671525e-33	1.64808363571137e-29
3119	1110.86139462958	10.7992876905808	0.897351483695186	12.0346239871478	2.33696341407927e-33	1.64808363571137e-29
2215	2142.69675146383	4.3427471490857	0.381696395839086	11.377490582637	5.41350748086318e-30	2.12926782991051e-26
115207	641.929802525885	3.51931374269098	0.331620340563339	10.6124785250282	2.60739134263863e-26	7.88311650923811e-23
2920	198.436553574193	-5.17801469677141	0.488530165737482	-10.5991708597047	3.00633693862764e-26	7.88311650923811e-23
54504	691.358869061681	2.78529502376424	0.293174530634403	9.50046723955561	2.08950626576476e-21	4.69631458275386e-18
84898	1095.28127469519	3.15905660216012	0.336134750766453	9.39818508784601	5.55123092988917e-21	9.70416846888292e-18
55313	1219.3865309202	3.51102659555197	0.373333726896974	9.40452560965883	5.22654386293228e-21	9.70416846888292e-18
3123	659.764910059183	5.27191577335453	0.586741715616884	8.98507065892152	2.58568102073278e-19	3.76060515650688e-16
80005	2418.94883831203	2.38185821750652	0.26514493071863	8.98323121264621	2.62929236137899e-19	3.76060515650688e-16
6275	1763.2483139812	2.69456973370213	0.301369594499452	8.941080264509	3.8538432896703e-19	5.05270970636523e-16
2212	1742.50101604621	3.08540406135067	0.360269941208996	8.56414512683644	1.08880629298337e-17	1.31770687750057e-14
5538	1021.57064522789	2.83554186941741	0.331624617903183	8.55045649911685	1.22602634592748e-17	1.37779089289122e-14
89790	776.146665719389	3.10272976925835	0.364570024431495	8.51065518646713	1.72953255703063e-17	1.8140490479842e-14
27289	153.754217762055	-4.37713255033509	0.517935866897217	-8.4511091625244	2.88548304092625e-17	2.83733154268079e-14
3579	990.412805321643	3.81044920524578	0.459073840409266	8.30029696714748	1.0385147476945e-16	9.61114854439859e-14
163479	76.4020473703271	-3.7083259115947	0.45022141259553	-8.23667157502832	1.77067684195659e-16	1.46621361865805e-13
2219	2461.81835094111	3.44334477119041	0.417745723044031	8.24268108862835	1.68393975304633e-16	1.46621361865805e-13
2896	3869.00755755612	2.2644976297954	0.281627725733332	8.04074820367511	8.92915704146328e-16	7.02412138666709e-13
55959	1451.36385165924	2.22229998203653	0.277247683991744	8.01557636132572	1.09621734414498e-15	7.61677644620166e-13
2047	116.725344411022	3.82536157897687	0.477355445834348	8.01365442116345	1.11349302906399e-15	7.61677644620166e-13
