Geneid	SRR26327156
100887744	0
84958	859
9064	52
8547	0
388611	0
2827	24
10163	2999
27245	298
2268	6067
2537	419
199870	246
23673	380
5511	231
677774	4
9473	5155
6118	295
27293	12
55113	267
2140	383
5724	3434
22826	582
93974	76
83667	1473
54797	54
65979	537
1104	361
8420	601
6080	78
26768	98
54952	98
85028	429
692212	3
677838	3
677825	17
692073	2
115273	3
6883	144
26824	151
10691	394
105376911	8
51441	1033
4985	0
2035	6097
399474	7
6429	943
51102	22
10076	0
101928460	0
101929406	0
4146	20
100129196	68
7805	29755
100616164	20
400748	0
9672	50
9698	1707
692234	1
692235	10
692200	9
79570	0
9410	259
51538	148
2170	25
347735	16
149086	8
284551	14
64129	20
3061	62
553115	391
1307	0
576	10
100423028	0
90853	10
8073	6009
10657	1750
55116	148
100847018	0
23633	1829
200081	469
79140	67
56063	106
55721	94
149069	31
8668	752
339483	35
84734	2
3932	1844
3065	742
65108	1776
100128071	20
81629	193
55108	1351
728116	0
653121	3
339487	211
5928	1178
81493	1
57648	102
8565	2655
64766	337
252995	0
3208	1
113452	1
127544	5777
204	730
113451	167
55223	452
149076	321
127550	37
1912	3280
100500853	6
101929464	3
7579	14
114784	0
127540	0
402779	0
84970	0
693137	0
2709	1
127534	0
2707	0
2701	2
113444	373
58512	15
653160	54
100506144	40
9204	327
79830	97
6421	4632
9202	513
79932	716
23154	108
339488	28
5690	503
127703	71
63967	20
192670	1929
26523	2440
192669	1105
27285	9
54936	208
1296	133
27095	230
55700	4320
9967	2576
79729	239
55194	80
83931	3024
84967	465
127700	5
64960	248
1441	12669
2899	0
100422898	0
728431	16
80149	3927
102465438	25
64769	431
100847010	1
79753	678
7802	3
29889	290
284654	0
54955	124
55143	32
284656	0
149175	8
79693	230
127687	111
4520	938
3633	444
10946	1677
2275	1047
51118	183
5453	18
100500801	0
339442	0
64121	394
100527950	5
26292	4
81025	0
54933	11
79647	1531
4725	167
23499	6851
643314	231
105378950	0
353500	86
728448	85
8761	1806
101929516	4
677834	2
26508	2
84618	14
51440	50
10450	235
656	35
64064	0
105378951	1
101929536	0
54802	72
4610	76
84879	338
10487	3382
5538	1388
6018	2126
127391	1
10269	228
1298	70
64744	2965
65243	32
339559	27
64789	52
127396	31
9783	82
100130557	57
4802	438
407034	0
407031	4
9132	21
163732	26
1503	267
100507178	58
200172	73
22955	176
100132074	2
1907	4
59269	2463
2981	0
2980	0
22887	1641
284716	6
84217	3
79717	201
728621	8
10465	124
4904	1172
149461	0
64175	186
79078	110
100129924	26
374969	105
114625	172
51058	14
339539	2
6513	776
440584	1
105378684	6
440585	0
10969	63
102465439	0
149465	0
128218	0
149466	0
7075	3
4352	34
991	23
64834	305
102466723	0
112950	220
23334	1753
102465440	0
81888	19
5792	8
9682	513
100132774	22
6487	95
101929592	10
102464830	0
9048	4
9670	47
1802	50
533	1439
8704	18
149473	10
6536	13
128209	0
105378952	0
55929	366
79033	140
100874278	8
55182	691
100847089	0
79639	8
339541	167
26828	26
26830	3
11004	26
6202	7344
26811	10
94161	7
94162	9
94163	0
266675	73
1263	5962
343521	667
149478	758
8643	80
8891	21
79654	290
7389	211
57643	55
400752	0
84842	38
4595	159
114034	356
10420	387
126661	74
25974	10
5052	188
10327	228
4678	445
149483	120
60313	1567
728963	37
51249	88
3652	73
23139	158
8503	44
101929626	0
10103	12
55624	184
541468	1
8438	39
10489	278
7388	253
387338	210
2166	33
729041	1
101929651	0
127343	0
100507423	22
148930	0
8569	697
148932	140
64756	113
374973	18
100130197	29
9813	1437
1580	0
163720	0
1579	0
260293	0
199974	1
284541	0
100874253	7
10158	7
6886	111
6491	55
51727	1272
102724077	6
2301	0
84793	44
2306	16
388630	0
391037	3
200010	3
54558	37
84871	0
79656	30
101929721	0
100874313	0
1996	0
63950	3
11124	323
1031	96
100616189	0
102466656	0
284546	0
26994	1194
22996	42
102724097	0
2060	1997
114883	706
4898	1001
100313892	0
5865	0
51060	528
112970	0
104355143	9
91408	210
9372	65
200014	920
4998	138
84950	559
23318	2667
105378722	0
2882	136
348378	306
65260	50
79699	525
440590	2
55268	265
6342	316
100616156	0
100616458	0
100616145	0
127435	15
6512	25
1376	125
54987	90
4116	172
100507564	12
7804	135
163742	0
63948	0
148979	3
105369175	0
55706	80
54432	177
1733	22
51668	83
115353	87
388633	0
9528	1100
127428	99
100616315	0
200008	0
606495	27
51253	284
23648	184
619518	40
26027	4
338094	3
374977	0
100527960	0
7268	8
25973	2
55001	40
163747	9
1718	35
100126514	0
199964	0
7809	0
255738	4
23358	3055
100507634	23
100616272	0
8613	10
5563	0
199920	0
731	0
732	0
1600	0
101926890	0
115209	211
4070	11
114803	1337
3725	4986
100131060	18
101926925	4
729467	0
55277	56
100616409	0
101926944	0
51361	70
1573	0
127795	0
101926964	0
100996570	0
4774	178
645030	0
414927	0
83941	60
10207	469
100422902	0
100422946	0
54596	9
163782	0
7398	462
85440	69
27329	0
84938	37
199899	0
100996301	0
27022	0
102464823	0
29929	56
23421	27
84455	55
79469	5
5236	207
4919	2
101927034	0
148581	0
57685	5
100616338	0
55225	186
3716	8978
101927084	3
105378775	26
100500854	0
406893	4
205	32
9829	24
54741	793
3953	55
5142	3760
101927139	0
84251	4
100422871	0
200132	5
10022	0
79819	40
57708	1451
23169	400
400757	0
149233	1
3595	71
26135	727
1647	78
55970	0
100289178	4
9077	0
79971	157
100302279	2
6121	0
55635	0
101927220	0
57554	46
5301	0
55631	240
9295	2099
81573	379
11147	5
1491	8
101927244	0
5733	4
100132618	9
9406	564
406962	15
100852410	0
257194	3
100852409	0
101927295	0
127255	1
100526835	0
8790	28
51086	0
105378804	0
105378803	0
127254	0
101927320	0
1429	59
127253	75
431707	0
204962	3
34	94
1744	81
5876	577
692085	3
26805	15
26804	22
4438	3
127247	0
101927342	0
256435	20
81849	0
102466995	0
10026	70
26289	27
26009	477
23032	1106
374986	335
374987	4
91624	132
8880	1336
11080	31
54810	0
149047	0
5737	0
10964	252
10561	643
64123	0
101927412	0
23266	0
101927434	0
101927498	0
101927587	0
101927560	0
79739	11
5567	1134
148418	0
391051	3
58511	0
80135	290
2787	232
100505741	44
1486	554
103695366	0
439927	0
117178	134
23566	19
255231	388
55283	10
126820	6
100616481	0
84144	86
148423	369
8915	632
646626	6
23576	4
3491	0
54680	111
255631	12
57489	376
102465842	0
9635	0
1179	0
22802	0
9629	0
105378828	3
51100	1747
9403	1124
9653	160
339524	1
101927844	0
105378832	0
8543	200
100505768	2
101927891	0
5586	982
2959	512
56267	430
494115	628
2635	380
2633	922
2634	3870
388646	0
115361	1417
115362	2032
729930	0
163351	4
400759	4
23507	276
84230	847
400761	22
55144	423
105378846	17
492303	7
284695	473
343472	0
84146	1526
164045	2
8317	46
7049	759
676	2
253152	14
646817	32
284697	4
23285	9
388649	0
11146	120
79871	285
2672	411
7813	192
6125	4297
388650	159
6083	9
26782	5
22823	424
50999	1223
343099	175
100131564	160
1810	1142
54874	19
100126520	0
8412	74
100129046	4
100126348	0
100189133	0
30836	1191
2730	177
24	0
9411	0
5825	125
2152	1
101928079	0
100616321	0
126969	0
1266	8
105378862	0
729970	4
199857	33
101928098	4
148534	4
100527978	4
101928118	1
25950	39
440594	0
100996635	0
102723661	0
101928241	0
58155	310
1806	1020
100873932	9
100873933	8
400765	0
100616452	0
406928	0
729987	0
51375	0
163404	0
100129620	0
9890	0
101928270	0
54873	0
391059	53
178	170
23443	208
64645	1241
163786	93
54482	57
127495	21
1629	108
100506007	3
8634	425
693138	2
8556	562
54112	0
100128787	0
7412	6
2135	14
148867	978
51611	140
102606465	24
101928334	0
101928370	33
1901	2085
104355286	0
118427	0
94236	0
1301	0
101928436	0
55599	290
280	97
648740	4
279	0
276	0
277	0
278	0
100129138	0
101928476	0
55170	45
22854	0
10451	861
102465839	0
100873946	1
29957	124
148545	0
653149	0
284611	937
113802	156
55119	997
163479	13
6814	590
254268	1
642864	0
29899	30
23155	153
22911	209
6884	169
56900	1814
677766	6372
127003	22
57535	173
6301	1396
1952	73
84722	63
343263	0
6272	474
5686	253
284612	0
127002	112
284613	397
57463	189
83873	20
2773	801
406974	1
2780	8
271	5131
2948	64
2946	46
2944	0
2949	0
2947	37
79574	0
1435	557
10768	485
85369	850
257	26
104355139	0
164153	0
388662	0
100873974	2
3749	57
440600	3
64783	1168
9122	39
10542	286
101410535	0
84432	0
643160	0
440602	0
3744	0
3737	2
3738	1287
963	5490
55791	145
128338	331
10390	362
79961	1162
1117	128
149620	0
27159	0
128344	4
441897	3
5016	81
79084	188
515	551
128346	409
57413	2
140	5
100129269	0
5906	1489
55924	649
100506343	21
101928718	0
11218	308
3752	2
100874295	0
100873995	0
643355	0
55917	44
100422976	0
7482	15
54879	276
829	2287
4343	760
389	284
333926	10
284467	0
100996702	0
6566	142
246182	30
100506392	43
100996251	6
9860	397
643441	0
260425	44
10745	220
54665	825
100287722	11
26191	1107
440603	11
10717	190
64858	80
101928846	42
204851	5401
56944	0
148281	10
51592	1757
10286	345
163259	35
270	0
4893	872
7812	8586
80143	338
6847	0
7252	3
10100	52
4803	0
81839	48
845	0
4808	0
101928995	0
101928977	24
55356	298
126868	4
476	3610
84852	45
101929023	7
965	687
100616384	15
3321	7
100302117	0
388667	0
914	760
5738	87
9398	279
101929099	9
8458	182
100126331	2
80263	20
79679	0
104355292	0
10905	1272
100996263	0
54855	1842
54834	422
10885	112
200162	1
6913	8
10352	118
104472716	0
101929147	80
51179	0
100874270	2
3284	0
3283	0
128102	0
644242	0
90874	58
26227	62
3158	0
83998	8
343505	0
11085	0
4853	3828
9554	292
105378954	34
728841	146
767846	7
100996724	314
101929796	131
101060684	198
100189005	0
101954277	72
653505	0
728855	147
101954264	9
100189257	12
105369199	3
100996721	2
100126488	4
101929798	0
2210	37
100996318	2
337875	0
653820	1
653464	103
100873165	0
647121	65
101929815	0
100189261	0
101954269	0
26863	2
791227	0
105369140	4
388692	0
100189142	0
100189326	0
199882	1
100189356	0
100132417	3
100996713	0
554282	0
100996712	1
101060524	0
730262	0
101954267	13
100189323	0
284565	147
100189127	0
728945	0
105371215	0
1818	0
645166	0
647135	35
728833	2
101929805	3
102724235	28
103091866	54
645142	0
101954266	31
7214	0
100288142	28
100126510	0
101060254	0
101929780	7
653519	29
5174	12
11126	61
27246	447
10623	394
200035	45
10401	288
102466191	1
148741	1
8515	9
8799	183
114814	4
9939	348
128077	425
84265	97
284615	50
10628	14025
148738	0
100189384	0
100189064	0
100188991	0
100189198	0
101954276	7
101928979	2
100132406	89
388677	77
170688	0
105371242	0
102724558	0
100288805	0
105373468	47
149013	314
728989	0
100189334	0
101447996	0
644861	0
5565	148
171423	1104
2330	39
9557	199
100289211	0
607	143
51205	90
2702	0
2703	0
51463	47
100034743	7
100189140	0
26864	3
100189193	0
200030	154
101927468	0
100189056	0
100189307	0
100189174	0
100188998	0
100847044	1
101954273	0
102466225	0
26860	8
100132057	99
101954272	10
388685	222
644591	0
25832	196
100996763	90
440672	0
9659	333
400818	76
653513	27
100996761	0
101060226	325
653598	1
57234	242
644634	0
100189228	0
102723955	0
100189059	0
440689	207
2209	33
101927767	0
653604	38
8370	1
105371405	1
126961	1
8337	1
337873	15
723790	33
333932	2
554313	0
8349	1168
8338	1161
317772	189
51027	15
9900	42
10262	440
10903	102
56957	177
105373477	6
11311	84
51177	2315
81611	641
23632	146
51107	1618
79630	11
148523	1
54460	230
9129	968
23248	1108
80222	84
102465529	0
1893	8
100874054	4
54507	522
105371437	27
100422997	0
574406	131
4170	16771
2029	1183
55204	87
84072	20
1520	7874
1513	263
405	688
9869	774
29956	1309
8416	256
55793	695
58497	259
149428	17
54964	100
56882	8111
10962	52
126626	116
10500	8
100534012	0
79626	30
388695	18
79005	57
29765	4
6944	112
8394	612
5710	426
57592	2468
5298	1553
5993	723
8991	15
5692	974
23126	1660
57530	0
7286	68
693139	4
81609	784
11189	1
284485	0
65005	351
51686	5
11022	19
339398	0
6097	32
100191040	16
100132111	17
284486	16
117145	219
6281	1045
441908	2
6282	1314
100131107	0
126637	2
7062	0
126638	0
388697	0
2312	2
339400	0
388698	0
49860	0
254910	0
54544	0
353145	0
84648	0
353144	0
353143	0
353142	0
353141	0
353140	0
26239	0
353139	0
199834	0
100129271	0
448834	0
353137	0
353135	0
353134	0
353133	0
353132	0
353131	0
448835	0
4184	0
3713	0
163778	0
6698	0
6707	0
6699	0
6703	0
6700	0
6701	0
6704	0
6705	0
6702	0
6706	0
101928009	0
149018	0
574414	0
4014	0
114771	0
57115	0
6280	6639
6283	381
6279	2958
338324	0
645922	0
6278	0
6277	1867
6276	3
6275	2396
101928034	2
6274	1
6273	6
140576	0
57402	0
6284	30
6271	0
26097	730
23557	46
3608	1144
100189015	0
4881	2
102466879	0
65123	0
11000	0
343052	0
105371448	0
57459	266
9909	1598
200186	2804
27173	432
102465441	1
148327	47
10899	968
5872	28
6232	540
91181	35
100847024	0
7170	3223
100126346	0
388701	2
25912	1045
9898	1584
10456	192
89872	20
57198	870
3570	956
126669	8
126668	1
55585	722
100874097	6
1141	100
103	9870
3782	1
10654	53
57326	2312
90780	584
101928120	11
6464	1180
1163	7
100423020	0
80308	154
55891	2
51043	1676
127579	112
149095	45
100505666	15
8751	221
1945	30
1944	4
1942	45
55974	239
54344	42
200185	169
80128	46
4582	19
693235	0
7059	185
4580	129
2630	2
2629	6
10712	0
10067	0
1196	1
57657	0
5313	0
2224	278
284618	0
23623	111
55870	3576
693140	0
645682	22
645676	79
55154	80
55249	2315
7818	629
100129405	62
54856	1126
23208	786
6016	2809
22889	401
677823	9
677771	5
339403	101
9181	3568
102465442	0
105371729	0
6746	1872
56893	124
28956	63
57111	0
92312	0
4000	1383
64218	1174
9673	769
11243	195
100527963	2
632	0
79957	81
23381	1773
84283	21
112770	101
391104	0
7203	380
128229	0
57127	0
10485	8
407046	0
4209	3857
128239	20
164118	66
128240	154
54865	39
101928177	4
60484	2
63827	0
10763	0
1382	35
81875	733
51093	210
79590	36
3068	2239
5546	651
9047	1436
4914	34
3645	3
375033	41
149499	8
9826	499
768220	0
440695	0
2117	1498
360155	15
83416	0
83417	0
115352	154
79368	6
115350	47
922	0
55243	0
646268	0
912	562
909	0
911	31
910	0
913	0
128360	0
391107	0
391109	0
343406	0
391112	0
128366	0
128367	0
128368	0
6708	16
81448	0
391114	0
128371	0
128372	0
81442	0
4332	1153
149628	492
3428	1061
9447	52
100189166	0
57863	0
100131825	0
2532	3
2205	40
441911	0
26476	0
127385	0
325	0
1401	0
54935	20
343413	113
56833	16
284677	1
391123	10
25790	364
100422852	2
8407	5211
57549	70
89886	3
100505633	0
93183	40
3766	12
3765	47
93185	155
477	0
480	9
844	21
729867	48
8682	936
50717	1282
5824	444
4807	9
1314	3241
474338	119
23385	964
57216	1
114836	215
8832	1590
6504	269
962	2248
57823	521
4063	635
51744	688
55600	11
101928372	0
142683	0
50848	1197
100131187	51
7391	1685
257106	3660
81607	28
126823	0
5202	113
4817	215
9191	680
51506	527
27005	267
5498	115
8703	454
9507	3
4720	415
2207	1016
336	136
84134	630
100847090	8
9970	151
654790	9
4359	67
6391	138
257177	23
100189373	1
100189407	0
100189402	0
100188997	0
100189412	0
100189394	0
100189366	0
100189091	0
100189260	0
100189235	0
100189009	0
100189252	0
100189385	0
100189141	0
100189290	0
100189316	0
100189230	0
100189259	0
100189188	0
100189134	0
100189364	0
100189160	0
100189017	0
100189039	0
100189120	0
100189139	0
100189274	0
2212	1889
100189380	0
3310	107
100189018	0
100189011	4
100189126	0
2214	1365
9103	348
3311	376
100189003	3
2215	2162
2213	43
641311	6
84824	2
127943	7
11266	129
102724329	2
22926	803
25903	0
9722	9
100616386	0
693141	0
284680	0
400793	13
117157	1199
127933	2152
6675	568
4921	61
51478	56
339512	0
5999	0
8490	4
101928404	0
83540	14
100422212	0
5087	37
100505795	0
4009	0
6258	1
400794	0
440699	0
4259	59
223	318
440700	1
54499	402
100147773	5
7371	31
100500832	0
149297	0
100126349	0
116123	0
57645	474
117143	194
387597	13
84944	3
10223	63
92235	0
101928484	0
5451	937
919	2515
8804	444
92241	1372
100189211	0
100189019	0
9019	165
55811	32
25874	318
55827	254
100313835	0
23432	20
261726	187
375035	613
84832	320
9095	51
693142	0
100505918	2
101928565	0
6846	27
6375	10
1805	0
79100	0
101978719	0
101928596	0
481	26
29922	31
8548	211
57821	8
10560	26
2153	212
6403	202
6402	2984
6401	0
92342	63
55732	36
57147	116
22920	204
149281	0
100423010	0
100422839	0
284688	0
101928650	0
92344	241
5396	0
80133	0
2328	0
100302178	0
100847009	0
388714	0
2327	0
2326	0
2329	10
7151	3
23215	10526
4653	1
8674	339
51603	55
26052	169
100874284	0
100628315	0
406996	0
100422882	0
406977	0
102724541	1
92346	0
5279	220
51430	1183
356	96
8995	0
7292	37
100506023	77
101928673	50
9588	999
284525	0
730159	0
339416	0
27252	289
91687	49
55157	81
100506046	11
60674	579
26769	4
26802	5
26774	5
26770	7
692198	7
26806	3
692197	0
692196	1
692195	0
619498	19
84614	343
462	2
149041	2730
102724601	2
9910	1782
9293	6
101928696	3
27101	254
63931	98
63923	0
9674	483
7143	4
101928727	0
101928751	2
64326	755
677679	8
60676	0
460	0
574441	0
57795	0
102724661	0
101928778	0
89866	5
730102	11
100302401	0
9462	58
400797	1
84066	0
105373472	0
400798	1
100616328	0
55103	146
9068	10
9917	421
64222	510
27	421
6646	642
126859	11
7827	0
163589	0
148753	0
163590	1144
26092	1544
9857	2873
5768	1972
200058	205
89884	14
100527964	37
84320	125
100423032	0
148756	0
9213	410
57710	18
10228	1219
3140	869
51278	3799
101928973	4
100287948	2
777	19
127665	0
400799	0
2752	8590
127670	11
388719	0
353299	1
6041	86
6004	90
284648	7
85397	2
80896	330
1660	2438
81626	0
3915	9
3918	0
23057	2
284649	19
9887	1659
4688	4695
10092	835
23179	30
403314	13
23127	57
116461	182
102724846	0
81563	944
80267	391
116496	4198
101929069	0
6045	195
81627	74
54823	144
10625	3705
100288079	10
101929093	0
83872	0
10216	2
7175	1933
54953	303
10896	37
102724919	0
5132	7
5743	467
103752588	2
5321	40
104169671	0
101929766	0
339479	0
101929120	0
440704	0
64407	1799
431704	0
5996	791
6003	12
100616345	346
5997	4924
102724954	12
51377	250
6738	692
51022	23
79577	722
100302163	0
8707	65
101929184	2
343450	2
100616363	0
3075	2
10878	0
3078	0
10877	0
3080	0
81494	0
2165	0
259266	9
360023	209
23418	0
163486	549
388722	0
56956	0
140609	409
127124	0
5788	11185
100131234	3
406955	1
406995	0
102800316	0
104266961	0
400800	0
2494	0
554279	11
23528	1228
9928	35
83479	285
101929224	2
23271	103
2848	3
55765	8
23046	4173
779	1
647219	3
252839	121
91156	0
5317	0
7139	0
3898	0
7135	0
23612	0
1465	161
376693	7
89796	225
100873949	6
100847050	0
100302158	0
55705	883
102466724	2
149345	6
25802	0
10440	197
6051	786
102465443	5
1999	55
9283	64
127829	1508
5778	3085
148713	5
59352	163
29089	3
4660	613
127833	17
10765	1151
100506696	1
641515	0
148709	19
5877	100
59349	225
51094	2166
51706	270
100506747	6
92703	562
8497	33
4656	0
134	5
4608	13
1116	650
1118	16
100506775	46
730227	71
7832	4558
2331	0
5549	0
26254	0
493	1548
677843	2
84719	8
54900	469
9877	2447
100381270	1203
6635	61
284573	0
9580	75
55224	46
101929441	1
5972	0
3814	0
127845	0
22874	14
127841	8
84919	12869
5287	694
100189122	1
100189425	1
4194	5202
10446	27
23114	2
6900	5
388730	12
5929	302
25778	571
9911	40
81788	1005
55220	0
284576	0
93273	0
101669762	0
105371697	0
442891	0
100189098	0
5129	37
284578	3
148808	92
2005	1971
85414	85
64710	2239
8934	493
254428	416
148811	16
284581	0
115019	0
103021296	0
103021295	0
338382	1
1510	0
440712	8
553	1
729533	7
23380	263
9641	391
102466202	0
83593	8814
1939	683
8444	10
9261	5198
3586	10
29949	1
50604	1
11009	222
9214	883
5284	0
83953	3
79098	19
5208	406
55432	790
725	1
722	0
1604	2632
1380	2
1378	414
1379	3
4179	2485
407026	18
407025	4
148696	668
947	2
105372883	0
5362	125
642587	0
406988	0
57172	62
3914	327
100422894	1
50486	5110
3290	1
80342	1436
148304	16
3664	33
27042	219
255928	0
574036	0
56256	0
105373474	0
55733	13
3756	0
55758	899
7188	483
84791	9
343035	0
7779	92
4751	6
9926	1601
102723727	0
25896	108
51514	14
100131205	13
100422947	0
101929541	1
5525	1018
692157	10
55248	131
29937	73
101929565	0
467	334
149647	6
55509	15
25936	221
128387	89
149643	0
642946	0
28982	178
79805	57
90806	353
26750	216
100505832	0
100861504	0
5629	0
105372911	0
56950	136
5784	17
1063	132
3776	0
101929612	0
51133	19
7399	0
102723833	0
2104	0
55105	79
128153	0
103752555	0
100885798	0
101929631	0
51018	64
728463	1
7042	4
103611157	0
643723	15
127018	93
102723886	4
55532	0
2058	723
10380	39
55699	326
406997	3
406969	0
25782	583
100302234	0
677818	0
6791	84
4139	0
79762	17
54996	2
64757	43
101929730	0
100873924	0
105373280	1
3142	48
400804	0
11221	1061
101929771	1
100189378	0
79802	0
9015	77
100506161	5
375056	1367
64853	103
148362	1176
400823	1
84976	14
7100	30
55061	9
164127	0
388743	2
824	2069
7159	1614
105369195	16
441124	40
23219	444
8560	415
101927143	0
101927164	0
4931	254
100313769	5
29097	132
80232	5838
100616468	17
149111	8
127602	11
3930	1289
55740	3
6726	416
2052	232
9725	1384
10637	3
29920	245
102466270	0
7044	3
163859	1041
3020	540
64746	737
83881	0
286826	31
142	509
375057	21
3707	2679
100506443	53
5664	33
56997	445
105379282	68
8476	12
339500	73
100130093	33
65094	46
116841	208
105373289	5
339501	0
7483	0
100847072	0
101060022	1
89780	0
100506571	19
375	4382
100500810	1
79169	119
128308	218
2987	1659
57165	32
574432	11
200205	185
574407	10
84033	967
101927401	7
81559	614
102465444	0
51127	26
8290	3
92815	69
128312	65
100616308	0
149603	723
100129094	4
100169751	0
100169753	0
100169754	0
100169755	0
100169756	0
100169757	0
100169758	0
100169759	0
100169760	0
100169761	0
100169762	0
100169763	0
100169764	0
100169765	0
100169766	0
100169767	0
58480	91
574029	0
100169768	0
105373132	0
5867	215
10638	0
126731	314
58	1
55746	666
101927478	8
23456	257
27097	369
9816	143
101927532	0
2590	606
79605	0
101927553	0
22796	201
183	0
10753	0
84886	109
101927604	1
79573	273
64801	33
375061	18
